fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9708249417,1.0000000000,0.0000000000,1.0000000000,1.0715025202,1.0000000000,0.0421098802,1.0000000000
0.3804075225,2.0000000000,0.5433697282,2.0000000000,0.2353884370,2.0000000000,-0.2920944965,2.0000000000
0.0226973986,3.0000000000,1.0000000000,3.0000000000,0.1802299180,3.0000000000,-0.4995104657,3.0000000000
