Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9402323559,1.0000000000,0.0000000000,1.0000000000,1.0947024071,1.0000000000,0.0755107777,1.0000000000
C3,0.3957161687,2.0000000000,0.4578147772,2.0000000000,0.2874401344,2.0000000000,-0.2216364447,2.0000000000
C1,0.0464975947,3.0000000000,1.0000000000,3.0000000000,0.2275340125,3.0000000000,-0.3922299639,3.0000000000
