seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
407868779,0.0000000000,1.0000000000,0.0000000000,0.2801215430,0.0304404995,0.4597765202,0.2296614373
979610618,0.0000000000,1.0000000000,0.0000000000,0.1142662633,0.5416856199,0.2031944729,0.1408536439
998973419,0.0000000000,1.0000000000,0.0000000000,0.1191161670,0.0636200520,0.1974635562,0.6198002248
818777760,0.0000000000,1.0000000000,0.0000000000,0.2851977765,0.3985160844,0.1621022041,0.1541839351
50550212,0.0000000000,1.0000000000,0.0000000000,0.1346454956,0.3570478180,0.2496628711,0.2586438153
99566219,0.0000000000,1.0000000000,0.0000000000,0.5984477883,0.2454014946,0.1545655102,0.0015852069
677796181,0.0000000000,1.0000000000,0.0000000000,0.1591369198,0.6286789616,0.0739956097,0.1381885089
87106938,0.0000000000,1.0000000000,0.0000000000,0.6093872934,0.1287004689,0.0913936523,0.1705185854
969657150,0.0000000000,1.0000000000,0.0000000000,0.2501722055,0.3188900927,0.2826985242,0.1482391776
191521037,0.0000000000,1.0000000000,0.0000000000,0.4416672132,0.2499485941,0.1561487652,0.1522354274
942878184,0.0000000000,1.0000000000,0.0000000000,0.2890347781,0.0058232368,0.4084060306,0.2967359545
336374639,0.0000000000,1.0000000000,0.0000000000,0.2125079496,0.2459669836,0.0699773695,0.4715476973
260971046,0.0000000000,1.0000000000,0.0000000000,0.4380836513,0.4953278100,0.0018407716,0.0647477671
219437735,0.0000000000,1.0000000000,0.0000000000,0.0008696530,0.2801501126,0.4228436571,0.2961365773
769743617,0.0000000000,1.0000000000,0.0000000000,0.4666441261,0.2010029877,0.0306421473,0.3017107389
51840145,0.0000000000,1.0000000000,0.0000000000,0.3354792213,0.2065680036,0.2424669291,0.2154858460
590548706,0.0000000000,1.0000000000,0.0000000000,0.0114025932,0.0964339749,0.5947074218,0.2974560100
445013129,0.0000000000,1.0000000000,0.0000000000,0.1518224730,0.0649149247,0.2073190771,0.5759435253
546383470,0.0000000000,1.0000000000,0.0000000000,0.2565457202,0.2794372597,0.3393849742,0.1246320460
262511859,0.0000000000,1.0000000000,0.0000000000,0.0717366044,0.0099894148,0.7025569791,0.2157170017
61685463,0.0000000000,1.0000000000,0.0000000000,0.0891866329,0.0390980058,0.3515756351,0.5201397262
462669935,0.0000000000,1.0000000000,0.0000000000,0.1347991220,0.0684765029,0.3639443817,0.4327799933
316030975,0.0000000000,1.0000000000,0.0000000000,0.4657918314,0.2800731459,0.0591231647,0.1950118580
336446526,0.0000000000,1.0000000000,0.0000000000,0.1799991786,0.1503995573,0.1981725785,0.4714286857
383897911,0.0000000000,1.0000000000,0.0000000000,0.4422442524,0.0765222271,0.0413424325,0.4398910880
40302988,0.0000000000,1.0000000000,0.0000000000,0.0441220941,0.7650527471,0.0686068942,0.1222182645
499683894,0.0000000000,1.0000000000,0.0000000000,0.0738796758,0.3151593272,0.4186942688,0.1922667282
834537973,0.0000000000,1.0000000000,0.0000000000,0.5360339604,0.2647821642,0.0391832640,0.1600006115
506554512,0.0000000000,1.0000000000,0.0000000000,0.4612420716,0.3460164977,0.1549212862,0.0378201444
490318506,0.0000000000,1.0000000000,0.0000000000,0.2616453463,0.0960904567,0.5865481480,0.0557160490
