Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8545156605,1.0000000000,0.0558212743,1.0000000000,1.0830888900,1.0000000000,-0.0611222825,1.0000000000
C3,0.4536892904,2.0000000000,0.1576528219,2.0000000000,0.5434502957,2.0000000000,-0.2434769532,2.0000000000
C1,0.1131828427,3.0000000000,1.0000000000,3.0000000000,0.4122805677,3.0000000000,-0.3915269109,3.0000000000
