fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9454983354,1.0000000000,0.0000000000,1.0000000000,1.0443128578,1.0000000000,-0.0146154204,1.0000000000
0.3923316115,2.0000000000,0.6096044617,2.0000000000,0.2064933211,2.0000000000,-0.3946408803,2.0000000000
0.0424008065,3.0000000000,1.0000000000,3.0000000000,0.1563067743,3.0000000000,-0.6024339477,3.0000000000
