Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9497346338,1.0000000000,0.0000000000,1.0000000000,1.0780579302,1.0000000000,0.0171647153,1.0000000000
C3,0.3936956714,2.0000000000,0.4404796637,2.0000000000,0.3256167124,2.0000000000,-0.2672618521,2.0000000000
C1,0.0391050821,3.0000000000,1.0000000000,3.0000000000,0.2457138867,3.0000000000,-0.4543215849,3.0000000000
