seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
576933952,0.0000000000,1.0000000000,0.0000000000,0.1391219697,0.4955744160,0.1746259656,0.1906776486
63662036,0.0000000000,1.0000000000,0.0000000000,0.0275017781,0.5305630325,0.0179397359,0.4239954535
721379586,0.0000000000,1.0000000000,0.0000000000,0.5092762952,0.1245458769,0.2242755437,0.1419022843
216973866,0.0000000000,1.0000000000,0.0000000000,0.4010179415,0.1425831959,0.0572035475,0.3991953152
590057721,0.0000000000,1.0000000000,0.0000000000,0.4143354044,0.2526116335,0.0690900338,0.2639629283
646426434,0.0000000000,1.0000000000,0.0000000000,0.1838816046,0.2763607976,0.4926475421,0.0471100556
764667273,0.0000000000,1.0000000000,0.0000000000,0.0187916053,0.6332207935,0.2486743982,0.0993132031
246117249,0.0000000000,1.0000000000,0.0000000000,0.2135884627,0.0768907482,0.2128318860,0.4966889031
514939029,0.0000000000,1.0000000000,0.0000000000,0.4126540011,0.0834762625,0.4215233426,0.0823463938
814193692,0.0000000000,1.0000000000,0.0000000000,0.1405222434,0.3331970327,0.3188554911,0.2074252327
6400602,0.0000000000,1.0000000000,0.0000000000,0.1954118037,0.2592549970,0.1642079608,0.3811252385
203996151,0.0000000000,1.0000000000,0.0000000000,0.2899237295,0.1482205840,0.2853832552,0.2764724313
179737002,0.0000000000,1.0000000000,0.0000000000,0.0402637517,0.4488121141,0.3899944359,0.1209296983
744900476,0.0000000000,1.0000000000,0.0000000000,0.1815316884,0.3185262891,0.3442112464,0.1557307762
959846150,0.0000000000,1.0000000000,0.0000000000,0.2502337254,0.2231411987,0.1742928424,0.3523322336
715160023,0.0000000000,1.0000000000,0.0000000000,0.0232365976,0.3166249026,0.3580530953,0.3020854044
926876284,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.3895808447,0.2768796577,0.3335394976
310285492,0.0000000000,1.0000000000,0.0000000000,0.3607565486,0.2832601099,0.2087548433,0.1472284983
783346762,0.0000000000,1.0000000000,0.0000000000,0.0746903789,0.0755287170,0.4778839648,0.3718969393
542073277,0.0000000000,1.0000000000,0.0000000000,0.4165005420,0.2434055629,0.3310292026,0.0090646925
901004143,0.0000000000,1.0000000000,0.0000000000,0.1866574150,0.1262568878,0.3137176767,0.3733680206
926811597,0.0000000000,1.0000000000,0.0000000000,0.4115620488,0.3600272372,0.1986339906,0.0297767234
832033438,0.0000000000,1.0000000000,0.0000000000,0.1465888993,0.3245385102,0.1938507632,0.3350218274
251660044,0.0000000000,1.0000000000,0.0000000000,0.2099758781,0.2162653200,0.4682200297,0.1055387722
992377903,0.0000000000,1.0000000000,0.0000000000,0.4489790174,0.0581586401,0.0305289691,0.4623333734
803023593,0.0000000000,1.0000000000,0.0000000000,0.3795853615,0.1921066516,0.2646707056,0.1636372813
589509956,0.0000000000,1.0000000000,0.0000000000,0.1119454147,0.3677911588,0.2297067244,0.2905567021
603864750,0.0000000000,1.0000000000,0.0000000000,0.3423507760,0.2317887610,0.0479173492,0.3779431138
224546082,0.0000000000,1.0000000000,0.0000000000,0.4072895911,0.0132896141,0.5455806649,0.0338401298
192412063,0.0000000000,1.0000000000,0.0000000000,0.3898262565,0.3027569744,0.2346062192,0.0728105499
