Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9172631321,1.0000000000,0.0000000000,1.0000000000,1.0979368289,1.0000000000,0.0222971677,1.0000000000
C3,0.4141546501,2.0000000000,0.3440482752,2.0000000000,0.4404306296,2.0000000000,-0.1984145034,2.0000000000
C1,0.0643670235,3.0000000000,1.0000000000,3.0000000000,0.3354936114,3.0000000000,-0.3556875708,3.0000000000
