fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8286667435,1.0000000000,0.1546383956,2.0000000000,1.0522516536,1.0000000000,-0.1338835831,1.0000000000
0.4674188860,2.0000000000,0.1446955487,1.0000000000,0.4973198440,2.0000000000,-0.3473953237,2.0000000000
0.1332925941,3.0000000000,1.0000000000,3.0000000000,0.3720642358,3.0000000000,-0.5121887301,3.0000000000
