seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
895424056,0.0000000000,1.0000000000,0.0000000000,0.1572603263,0.1200701069,0.0384260142,0.6842435525
625118206,0.0000000000,1.0000000000,0.0000000000,0.7092146136,0.0460797704,0.0365175621,0.2081880538
460734325,0.0000000000,1.0000000000,0.0000000000,0.2428118126,0.0823611732,0.5827318891,0.0920951250
488193892,0.0000000000,1.0000000000,0.0000000000,0.3430754889,0.0068274819,0.5303978625,0.1196991667
38483682,0.0000000000,1.0000000000,0.0000000000,0.4231322487,0.2848303281,0.0097095795,0.2823278437
869621079,0.0000000000,1.0000000000,0.0000000000,0.2108745040,0.1709106215,0.5299480015,0.0882668730
278475189,0.0000000000,1.0000000000,0.0000000000,0.3614131955,0.3771270016,0.2488203419,0.0126394610
15293249,0.0000000000,1.0000000000,0.0000000000,0.5465963323,0.0798863571,0.1407307532,0.2327865573
261882467,0.0000000000,1.0000000000,0.0000000000,0.2622796799,0.0373077073,0.5844557377,0.1159568751
349173685,0.0000000000,1.0000000000,0.0000000000,0.0516590189,0.0315868297,0.0003699359,0.9163842156
44671444,0.0000000000,1.0000000000,0.0000000000,0.1390363663,0.2493876382,0.1270017318,0.4845742637
659310018,0.0000000000,1.0000000000,0.0000000000,0.5654179259,0.0417696656,0.3252923168,0.0675200917
142062386,0.0000000000,1.0000000000,0.0000000000,0.0602147725,0.0078789270,0.0750733345,0.8568329660
265216132,0.0000000000,1.0000000000,0.0000000000,0.4065328935,0.4511494832,0.0598992536,0.0824183697
479764939,0.0000000000,1.0000000000,0.0000000000,0.2384602398,0.4861897858,0.1060925751,0.1692573993
652018838,0.0000000000,1.0000000000,0.0000000000,0.5530937461,0.0519321271,0.0072381940,0.3877359328
185685359,0.0000000000,1.0000000000,0.0000000000,0.1126330444,0.3752235601,0.2061519327,0.3059914628
927480196,0.0000000000,1.0000000000,0.0000000000,0.0883046921,0.2280858609,0.0656154121,0.6179940349
518184627,0.0000000000,1.0000000000,0.0000000000,0.0799560704,0.6388852078,0.0811209980,0.2000377239
466138758,0.0000000000,1.0000000000,0.0000000000,0.4845196997,0.3954794670,0.0015910781,0.1184097552
747392302,0.0000000000,1.0000000000,0.0000000000,0.1473416804,0.1763370007,0.0432956120,0.6330257070
207109560,0.0000000000,1.0000000000,0.0000000000,0.3498777784,0.2924398992,0.2687733671,0.0889089553
281188596,0.0000000000,1.0000000000,0.0000000000,0.2680568510,0.0527269244,0.3782589947,0.3009572299
922714244,0.0000000000,1.0000000000,0.0000000000,0.0044678590,0.0094184690,0.9294091788,0.0567044933
703856531,0.0000000000,1.0000000000,0.0000000000,0.2709607845,0.0274462324,0.5450411004,0.1565518827
945856610,0.0000000000,1.0000000000,0.0000000000,0.0170183253,0.4267569274,0.4341087830,0.1221159642
627537087,0.0000000000,1.0000000000,0.0000000000,0.1757517243,0.6960888434,0.0559737251,0.0721857072
134905653,0.0000000000,1.0000000000,0.0000000000,0.0100295973,0.5724096580,0.0701560072,0.3474047375
755303902,0.0000000000,1.0000000000,0.0000000000,0.2120160941,0.1496880573,0.5187241495,0.1195716991
899638533,0.0000000000,1.0000000000,0.0000000000,0.0787218108,0.5039501065,0.0889066571,0.3284214255
