seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
959205452,0.0000000000,1.0000000000,0.0000000000,0.6549438958,0.1570020503,0.1766526806,0.0114013733
270695352,0.0000000000,1.0000000000,0.0000000000,0.5671773467,0.2745879746,0.0806717480,0.0775629307
86976460,0.0000000000,1.0000000000,0.0000000000,0.3759967766,0.0193167750,0.3458006373,0.2588858111
249884099,0.0000000000,1.0000000000,0.0000000000,0.4593896981,0.4722300157,0.0672964907,0.0010837956
813663272,0.0000000000,1.0000000000,0.0000000000,0.1373887497,0.3299478420,0.3118736756,0.2207897326
786992829,0.0000000000,1.0000000000,0.0000000000,0.2270131425,0.3174711763,0.2994923915,0.1560232897
460703219,0.0000000000,1.0000000000,0.0000000000,0.1709243026,0.2572550924,0.2186033139,0.3532172911
426043480,0.0000000000,1.0000000000,0.0000000000,0.2727699490,0.2514648952,0.3224673242,0.1532978316
802213402,0.0000000000,1.0000000000,0.0000000000,0.2435258107,0.3803519458,0.2108865132,0.1652357303
25562432,0.0000000000,1.0000000000,0.0000000000,0.2284114346,0.2190308967,0.5447808574,0.0077768113
857038054,0.0000000000,1.0000000000,0.0000000000,0.3247090590,0.3988543938,0.2764365471,0.0000000000
458228804,0.0000000000,1.0000000000,0.0000000000,0.1033839250,0.2740417561,0.1785490621,0.4440252568
595186830,0.0000000000,1.0000000000,0.0000000000,0.5569538825,0.3218003913,0.0670573011,0.0541884250
651869246,0.0000000000,1.0000000000,0.0000000000,0.2513604250,0.2560446664,0.2590186859,0.2335762227
7113908,0.0000000000,1.0000000000,0.0000000000,0.5986182422,0.0046225249,0.1210867580,0.2756724749
145573609,0.0000000000,1.0000000000,0.0000000000,0.1942439827,0.2122938205,0.5419438588,0.0515183380
531841708,0.0000000000,1.0000000000,0.0000000000,0.1218261494,0.3637235845,0.4465676980,0.0678825680
832497242,0.0000000000,1.0000000000,0.0000000000,0.1171018525,0.3137199645,0.2909169659,0.2782612171
907272987,0.0000000000,1.0000000000,0.0000000000,0.2692739623,0.3604498119,0.1679158168,0.2023604090
156061618,0.0000000000,1.0000000000,0.0000000000,0.6777355130,0.1153247149,0.1833693916,0.0235703806
146004250,0.0000000000,1.0000000000,0.0000000000,0.2475104506,0.4853582671,0.1270490328,0.1400822496
491890119,0.0000000000,1.0000000000,0.0000000000,0.3612099891,0.0655839028,0.5218299756,0.0513761325
683384346,0.0000000000,1.0000000000,0.0000000000,0.2047942422,0.0509453865,0.7442603713,0.0000000000
637052097,0.0000000000,1.0000000000,0.0000000000,0.4172270987,0.2336249902,0.1686744619,0.1804734492
390476557,0.0000000000,1.0000000000,0.0000000000,0.0406100484,0.1632283898,0.6931060527,0.1030555090
506030747,0.0000000000,1.0000000000,0.0000000000,0.1540234064,0.3399904001,0.1398992538,0.3660869397
769153269,0.0000000000,1.0000000000,0.0000000000,0.2665094223,0.1991395262,0.2650524650,0.2692985865
362072646,0.0000000000,1.0000000000,0.0000000000,0.1751194298,0.1802279770,0.3963803920,0.2482722011
112365743,0.0000000000,1.0000000000,0.0000000000,0.3830085460,0.3195904235,0.2594848065,0.0379162240
408350050,0.0000000000,1.0000000000,0.0000000000,0.2578669808,0.1158742841,0.3518537403,0.2744049947
