fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9630852075,1.0000000000,0.0000000000,1.0000000000,1.1141864230,1.0000000000,0.1161070956,1.0000000000
0.3852840164,2.0000000000,0.4671831753,2.0000000000,0.3113764783,2.0000000000,-0.1492991928,2.0000000000
0.0287187004,3.0000000000,1.0000000000,3.0000000000,0.2460783624,3.0000000000,-0.3176608137,3.0000000000
