objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1540120074,0.0449393411,0.9916666667,0.0311804782,0.0000000000,0.0000000000,4410911.7758563468,16504117.5827738158,0.1540120074,0.1585934689,0.1583472057,0.1801811011,0.1624117786,0.2166367017,-14.2977118739,0.0000000000,True,True,30,0.2733267869,1.0000000000,0.7094000000
