alternative,score,Region,PLS,System,method,profile,rank
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,1
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,2
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,3
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,4
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,5
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,6
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,7
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,8
Lodwar_PLS95_PV+battery,0.9795005609210867,Lodwar,95,PV+battery,topsis,sustainable,9
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,10
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,11
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,12
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,13
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,14
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,15
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,16
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,17
Lodwar_PLS90_PV+battery,0.9737991804490445,Lodwar,90,PV+battery,topsis,sustainable,18
Lodwar_PLS95_PV+battery+diesel,0.971148720182226,Lodwar,95,PV+battery+diesel,topsis,sustainable,19
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,20
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,21
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,22
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,23
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,24
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,25
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,26
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,27
Accra_PLS95_PV+battery,0.9688921208628519,Accra,95,PV+battery,topsis,sustainable,28
Lodwar_PLS90_PV+battery+diesel,0.9688433101864767,Lodwar,90,PV+battery+diesel,topsis,sustainable,29
Lodwar_PLS90_PV+battery+diesel,0.967793830527697,Lodwar,90,PV+battery+diesel,topsis,sustainable,30
Lodwar_PLS90_PV+battery+diesel,0.967793830527697,Lodwar,90,PV+battery+diesel,topsis,sustainable,31
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,32
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,33
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,34
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,35
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,36
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,37
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,38
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,39
Accra_PLS90_PV+battery,0.9662989819100489,Accra,90,PV+battery,topsis,sustainable,40
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,41
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,42
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,43
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,44
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,45
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,46
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,47
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,48
Lodwar_PLS85_PV+battery,0.9647872625159088,Lodwar,85,PV+battery,topsis,sustainable,49
Lodwar_PLS95_PV+battery+diesel,0.9639162302454343,Lodwar,95,PV+battery+diesel,topsis,sustainable,50
Lodwar_PLS100_PV+battery+diesel,0.9622515542624456,Lodwar,100,PV+battery+diesel,topsis,sustainable,51
Lodwar_PLS85_PV+battery+diesel,0.9615983264293066,Lodwar,85,PV+battery+diesel,topsis,sustainable,52
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,53
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,54
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,55
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,56
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,57
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,58
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,59
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,60
Lodwar_PLS95_PV+battery,0.9615153687035836,Lodwar,95,PV+battery,topsis,sustainable,61
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,62
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,63
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,64
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,65
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,66
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,67
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,68
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,69
Lodwar_PLS90_PV+battery,0.9610281568599444,Lodwar,90,PV+battery,topsis,sustainable,70
Lodwar_PLS85_PV+battery+diesel,0.9608369039306929,Lodwar,85,PV+battery+diesel,topsis,sustainable,71
Lodwar_PLS85_PV+battery+diesel,0.9608369039306929,Lodwar,85,PV+battery+diesel,topsis,sustainable,72
Accra_PLS95_PV+battery+diesel,0.9599890807010716,Accra,95,PV+battery+diesel,topsis,sustainable,73
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,74
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,75
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,76
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,77
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,78
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,79
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,80
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,81
Accra_PLS85_PV+battery,0.9599873362860162,Accra,85,PV+battery,topsis,sustainable,82
Accra_PLS90_PV+battery+diesel,0.9597221913152508,Accra,90,PV+battery+diesel,topsis,sustainable,83
Lodwar_PLS95_PV+battery+diesel,0.9592891962582116,Lodwar,95,PV+battery+diesel,topsis,sustainable,84
Accra_PLS90_PV+battery+diesel,0.9584782975672378,Accra,90,PV+battery+diesel,topsis,sustainable,85
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,86
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,87
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,88
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,89
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,90
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,91
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,92
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,93
Lodwar_PLS95_PV+battery,0.9581182823243404,Lodwar,95,PV+battery,topsis,sustainable,94
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,95
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,96
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,97
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,98
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,99
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,100
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,101
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,102
Lusaka_PLS90_PV+battery,0.9572463369443308,Lusaka,90,PV+battery,topsis,sustainable,103
Accra_PLS90_PV+battery+diesel,0.9568928052197522,Accra,90,PV+battery+diesel,topsis,sustainable,104
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,105
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,106
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,107
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,108
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,109
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,110
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,111
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,112
Lodwar_PLS85_PV+battery,0.9565959795815722,Lodwar,85,PV+battery,topsis,sustainable,113
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,114
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,115
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,116
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,117
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,118
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,119
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,120
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,121
Lodwar_PLS90_PV+battery,0.9560958683426983,Lodwar,90,PV+battery,topsis,sustainable,122
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,123
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,124
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,125
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,126
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,127
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,128
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,129
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,130
Lodwar_PLS90_PV+battery,0.9558432436247001,Lodwar,90,PV+battery,topsis,sustainable,131
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,132
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,133
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,134
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,135
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,136
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,137
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,138
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,139
Lodwar_PLS95_PV+battery,0.9551434499950155,Lodwar,95,PV+battery,topsis,sustainable,140
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,141
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,142
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,143
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,144
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,145
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,146
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,147
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,148
Lodwar_PLS80_PV+battery,0.9547861149284763,Lodwar,80,PV+battery,topsis,sustainable,149
Accra_PLS85_PV+battery+diesel,0.9547302707807206,Accra,85,PV+battery+diesel,topsis,sustainable,150
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,151
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,152
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,153
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,154
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,155
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,156
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,157
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,158
Lodwar_PLS95_PV+battery,0.9546137902008969,Lodwar,95,PV+battery,topsis,sustainable,159
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,160
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,161
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,162
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,163
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,164
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,165
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,166
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,167
Lodwar_PLS100_PV+battery,0.9536764383450592,Lodwar,100,PV+battery,topsis,sustainable,168
Accra_PLS85_PV+battery+diesel,0.9536659366860302,Accra,85,PV+battery+diesel,topsis,sustainable,169
Accra_PLS85_PV+battery+diesel,0.9536659366860302,Accra,85,PV+battery+diesel,topsis,sustainable,170
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,171
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,172
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,173
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,174
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,175
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,176
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,177
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,178
Lusaka_PLS85_PV+battery,0.953589527496076,Lusaka,85,PV+battery,topsis,sustainable,179
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,180
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,181
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,182
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,183
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,184
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,185
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,186
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,187
Lodwar_PLS85_PV+battery,0.9531745966469197,Lodwar,85,PV+battery,topsis,sustainable,188
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,189
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,190
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,191
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,192
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,193
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,194
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,195
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,196
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,197
Lodwar_PLS90_PV+battery,0.9529343169119171,Lodwar,90,PV+battery,topsis,sustainable,198
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,199
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,200
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,201
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,202
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,203
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,204
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,205
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,206
Lusaka_PLS95_PV+battery,0.9529329801112275,Lusaka,95,PV+battery,topsis,sustainable,207
Lodwar_PLS80_PV+battery+diesel,0.9528222316467498,Lodwar,80,PV+battery+diesel,topsis,sustainable,208
Lodwar_PLS80_PV+battery+diesel,0.9522849825061199,Lodwar,80,PV+battery+diesel,topsis,sustainable,209
Lodwar_PLS80_PV+battery+diesel,0.9522849825061199,Lodwar,80,PV+battery+diesel,topsis,sustainable,210
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,211
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,212
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,213
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,214
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,215
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,216
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,217
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,218
Accra_PLS80_PV+battery,0.9518937094742784,Accra,80,PV+battery,topsis,sustainable,219
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,220
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,221
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,222
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,223
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,224
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,225
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,226
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,227
Accra_PLS100_PV+battery,0.9518915414084598,Accra,100,PV+battery,topsis,sustainable,228
Lodwar_PLS90_PV+battery+diesel,0.9511930949872319,Lodwar,90,PV+battery+diesel,topsis,sustainable,229
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,230
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,231
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,232
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,233
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,234
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,235
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,236
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,237
Lodwar_PLS85_PV+battery,0.9510925940167545,Lodwar,85,PV+battery,topsis,sustainable,238
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,239
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,240
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,241
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,242
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,243
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,244
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,245
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,246
Lodwar_PLS80_PV+battery,0.9498516937167885,Lodwar,80,PV+battery,topsis,sustainable,247
Accra_PLS100_PV+battery+diesel,0.949705265801001,Accra,100,PV+battery+diesel,topsis,sustainable,248
Lodwar_PLS95_PV+battery+diesel,0.9491828421477088,Lodwar,95,PV+battery+diesel,topsis,sustainable,249
Accra_PLS95_PV+battery+diesel,0.9489909836016224,Accra,95,PV+battery+diesel,topsis,sustainable,250
Lusaka_PLS90_PV+battery+diesel,0.948579397206195,Lusaka,90,PV+battery+diesel,topsis,sustainable,251
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,252
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,253
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,254
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,255
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,256
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,257
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,258
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,259
Lodwar_PLS85_PV+battery,0.9485660246277988,Lodwar,85,PV+battery,topsis,sustainable,260
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,261
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,262
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,263
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,264
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,265
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,266
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,267
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,268
Accra_PLS90_PV+battery,0.9482246562779569,Accra,90,PV+battery,topsis,sustainable,269
Lodwar_PLS85_PV+battery+diesel,0.9481555417301912,Lodwar,85,PV+battery+diesel,topsis,sustainable,270
Accra_PLS95_PV+battery,0.9481093393408281,Accra,95,PV+battery,topsis,sustainable,271
Accra_PLS95_PV+battery,0.9481093393408281,Accra,95,PV+battery,topsis,sustainable,272
Accra_PLS95_PV+battery,0.9481093393408281,Accra,95,PV+battery,topsis,sustainable,273
Accra_PLS95_PV+battery,0.9481093393408281,Accra,95,PV+battery,topsis,sustainable,274
Accra_PLS95_PV+battery,0.9481093393408281,Accra,95,PV+battery,topsis,sustainable,275
