alternative,score,Region,PLS,System,method,profile,rank
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,1
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,2
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,3
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,4
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,5
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,6
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,7
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,8
Lodwar_PLS95_PV+battery,0.959781287473797,Lodwar,95,PV+battery,topsis,resilient,9
Lodwar_PLS100_PV+battery+diesel,0.9525214586281439,Lodwar,100,PV+battery+diesel,topsis,resilient,10
Lodwar_PLS100_PV+battery+diesel,0.9506867385510536,Lodwar,100,PV+battery+diesel,topsis,resilient,11
Lodwar_PLS100_PV+battery+diesel,0.9502574026089511,Lodwar,100,PV+battery+diesel,topsis,resilient,12
Lodwar_PLS95_PV+battery+diesel,0.950096062190592,Lodwar,95,PV+battery+diesel,topsis,resilient,13
Lodwar_PLS100_PV+battery+diesel,0.9495570468535185,Lodwar,100,PV+battery+diesel,topsis,resilient,14
Lodwar_PLS95_PV+battery+diesel,0.9484704038751305,Lodwar,95,PV+battery+diesel,topsis,resilient,15
Lodwar_PLS95_PV+battery+diesel,0.9481532500575327,Lodwar,95,PV+battery+diesel,topsis,resilient,16
Lodwar_PLS100_PV+battery+diesel,0.9454719967682099,Lodwar,100,PV+battery+diesel,topsis,resilient,17
Lodwar_PLS100_PV+battery+diesel,0.9453049444579388,Lodwar,100,PV+battery+diesel,topsis,resilient,18
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,19
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,20
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,21
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,22
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,23
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,24
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,25
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,26
Accra_PLS95_PV+battery,0.9452477386495857,Accra,95,PV+battery,topsis,resilient,27
Lodwar_PLS95_PV+battery+diesel,0.9448752730500665,Lodwar,95,PV+battery+diesel,topsis,resilient,28
Lodwar_PLS100_PV+battery+diesel,0.942672329074998,Lodwar,100,PV+battery+diesel,topsis,resilient,29
Lodwar_PLS95_PV+battery+diesel,0.9425160888767842,Lodwar,95,PV+battery+diesel,topsis,resilient,30
Lodwar_PLS95_PV+battery+diesel,0.9406152991206806,Lodwar,95,PV+battery+diesel,topsis,resilient,31
Accra_PLS100_PV+battery+diesel,0.9406092969262526,Accra,100,PV+battery+diesel,topsis,resilient,32
Lodwar_PLS95_PV+battery+diesel,0.9400971610985634,Lodwar,95,PV+battery+diesel,topsis,resilient,33
Lodwar_PLS100_PV+battery+diesel,0.9389740780099869,Lodwar,100,PV+battery+diesel,topsis,resilient,34
Lusaka_PLS100_PV+battery+diesel,0.9387946804992513,Lusaka,100,PV+battery+diesel,topsis,resilient,35
Lodwar_PLS100_PV+battery+diesel,0.9384340503211808,Lodwar,100,PV+battery+diesel,topsis,resilient,36
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,37
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,38
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,39
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,40
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,41
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,42
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,43
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,44
Lodwar_PLS90_PV+battery,0.9379751094121326,Lodwar,90,PV+battery,topsis,resilient,45
Accra_PLS100_PV+battery+diesel,0.9372521237802552,Accra,100,PV+battery+diesel,topsis,resilient,46
Accra_PLS95_PV+battery+diesel,0.936054086038305,Accra,95,PV+battery+diesel,topsis,resilient,47
Lodwar_PLS95_PV+battery+diesel,0.9360507317654694,Lodwar,95,PV+battery+diesel,topsis,resilient,48
Lodwar_PLS95_PV+battery+diesel,0.9358006753411062,Lodwar,95,PV+battery+diesel,topsis,resilient,49
Lodwar_PLS95_PV+battery+diesel,0.9353137727601205,Lodwar,95,PV+battery+diesel,topsis,resilient,50
Accra_PLS100_PV+battery+diesel,0.9349846411374487,Accra,100,PV+battery+diesel,topsis,resilient,51
Accra_PLS95_PV+battery+diesel,0.9349565352830131,Accra,95,PV+battery+diesel,topsis,resilient,52
Accra_PLS100_PV+battery+diesel,0.9349157658333844,Accra,100,PV+battery+diesel,topsis,resilient,53
Lusaka_PLS95_PV+battery+diesel,0.9346134310912169,Lusaka,95,PV+battery+diesel,topsis,resilient,54
Lodwar_PLS100_PV+battery+diesel,0.9345236088492729,Lodwar,100,PV+battery+diesel,topsis,resilient,55
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,56
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,57
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,58
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,59
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,60
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,61
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,62
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,63
Lodwar_PLS95_PV+battery,0.9343883180129575,Lodwar,95,PV+battery,topsis,resilient,64
Lodwar_PLS100_PV+battery+diesel,0.9342577084997685,Lodwar,100,PV+battery+diesel,topsis,resilient,65
Lodwar_PLS95_PV+battery+diesel,0.9342090984668922,Lodwar,95,PV+battery+diesel,topsis,resilient,66
Lodwar_PLS100_PV+battery+diesel,0.9342048808491661,Lodwar,100,PV+battery+diesel,topsis,resilient,67
Accra_PLS95_PV+battery+diesel,0.934171247367858,Accra,95,PV+battery+diesel,topsis,resilient,68
Lodwar_PLS100_PV+battery+diesel,0.9334789597253169,Lodwar,100,PV+battery+diesel,topsis,resilient,69
Accra_PLS100_PV+battery+diesel,0.9333683656919035,Accra,100,PV+battery+diesel,topsis,resilient,70
Lodwar_PLS100_PV+battery+diesel,0.9331661159934069,Lodwar,100,PV+battery+diesel,topsis,resilient,71
Lodwar_PLS95_PV+battery+diesel,0.9328401547947736,Lodwar,95,PV+battery+diesel,topsis,resilient,72
Lodwar_PLS100_PV+battery+diesel,0.932729432418363,Lodwar,100,PV+battery+diesel,topsis,resilient,73
Lodwar_PLS100_PV+battery+diesel,0.9326917768606282,Lodwar,100,PV+battery+diesel,topsis,resilient,74
Lusaka_PLS100_PV+battery+diesel,0.9324364601132836,Lusaka,100,PV+battery+diesel,topsis,resilient,75
Lodwar_PLS90_PV+battery+diesel,0.9322927128257189,Lodwar,90,PV+battery+diesel,topsis,resilient,76
Lodwar_PLS95_PV+battery+diesel,0.9321818069680615,Lodwar,95,PV+battery+diesel,topsis,resilient,77
Accra_PLS100_PV+battery+diesel,0.9321267165921541,Accra,100,PV+battery+diesel,topsis,resilient,78
Accra_PLS95_PV+battery+diesel,0.9320919368047278,Accra,95,PV+battery+diesel,topsis,resilient,79
Lodwar_PLS95_PV+battery+diesel,0.931958030754915,Lodwar,95,PV+battery+diesel,topsis,resilient,80
Lusaka_PLS100_PV+battery+diesel,0.9317398597260594,Lusaka,100,PV+battery+diesel,topsis,resilient,81
Lodwar_PLS95_PV+battery+diesel,0.9315900523547332,Lodwar,95,PV+battery+diesel,topsis,resilient,82
Lodwar_PLS100_PV+battery+diesel,0.9314901945602893,Lodwar,100,PV+battery+diesel,topsis,resilient,83
Accra_PLS95_PV+battery+diesel,0.9314287961842787,Accra,95,PV+battery+diesel,topsis,resilient,84
Accra_PLS95_PV+battery+diesel,0.9314005263381241,Accra,95,PV+battery+diesel,topsis,resilient,85
Lodwar_PLS90_PV+battery+diesel,0.9310458467497432,Lodwar,90,PV+battery+diesel,topsis,resilient,86
Lodwar_PLS90_PV+battery+diesel,0.9310458467497432,Lodwar,90,PV+battery+diesel,topsis,resilient,87
Accra_PLS95_PV+battery+diesel,0.9309375321001995,Accra,95,PV+battery+diesel,topsis,resilient,88
Accra_PLS100_PV+battery+diesel,0.9308438002343441,Accra,100,PV+battery+diesel,topsis,resilient,89
Lodwar_PLS100_PV+battery+diesel,0.9307543917681774,Lodwar,100,PV+battery+diesel,topsis,resilient,90
Lodwar_PLS100_PV+battery+diesel,0.9306918167874236,Lodwar,100,PV+battery+diesel,topsis,resilient,91
Lodwar_PLS95_PV+battery+diesel,0.9303267455503699,Lodwar,95,PV+battery+diesel,topsis,resilient,92
Lusaka_PLS95_PV+battery+diesel,0.9300349327044133,Lusaka,95,PV+battery+diesel,topsis,resilient,93
Lodwar_PLS100_PV+battery+diesel,0.9298178016464766,Lodwar,100,PV+battery+diesel,topsis,resilient,94
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,95
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,96
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,97
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,98
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,99
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,100
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,101
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,102
Lodwar_PLS95_PV+battery,0.9292582992500177,Lodwar,95,PV+battery,topsis,resilient,103
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,104
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,105
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,106
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,107
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,108
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,109
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,110
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,111
Accra_PLS90_PV+battery,0.9292421391060508,Accra,90,PV+battery,topsis,resilient,112
Lodwar_PLS95_PV+battery+diesel,0.9292027592326753,Lodwar,95,PV+battery+diesel,topsis,resilient,113
Lodwar_PLS100_PV+battery+diesel,0.9289639733476579,Lodwar,100,PV+battery+diesel,topsis,resilient,114
Lodwar_PLS95_PV+battery+diesel,0.9289385883546577,Lodwar,95,PV+battery+diesel,topsis,resilient,115
Lusaka_PLS95_PV+battery+diesel,0.9287761362302278,Lusaka,95,PV+battery+diesel,topsis,resilient,116
Lodwar_PLS95_PV+battery+diesel,0.928373997142338,Lodwar,95,PV+battery+diesel,topsis,resilient,117
Accra_PLS100_PV+battery+diesel,0.9278679439693538,Accra,100,PV+battery+diesel,topsis,resilient,118
Lodwar_PLS95_PV+battery+diesel,0.9276728226655913,Lodwar,95,PV+battery+diesel,topsis,resilient,119
Accra_PLS100_PV+battery+diesel,0.9276612247318599,Accra,100,PV+battery+diesel,topsis,resilient,120
Lodwar_PLS95_PV+battery+diesel,0.9273988365674692,Lodwar,95,PV+battery+diesel,topsis,resilient,121
Lodwar_PLS95_PV+battery+diesel,0.9273547951445029,Lodwar,95,PV+battery+diesel,topsis,resilient,122
Lodwar_PLS100_PV+battery+diesel,0.9273326665080284,Lodwar,100,PV+battery+diesel,topsis,resilient,123
Lodwar_PLS90_PV+battery+diesel,0.9273233582127006,Lodwar,90,PV+battery+diesel,topsis,resilient,124
Lodwar_PLS95_PV+battery+diesel,0.9272978098331258,Lodwar,95,PV+battery+diesel,topsis,resilient,125
Lusaka_PLS100_PV+battery+diesel,0.9272251433981635,Lusaka,100,PV+battery+diesel,topsis,resilient,126
Lodwar_PLS90_PV+battery+diesel,0.9271799329637143,Lodwar,90,PV+battery+diesel,topsis,resilient,127
Lusaka_PLS100_PV+battery+diesel,0.9268464295038507,Lusaka,100,PV+battery+diesel,topsis,resilient,128
Lodwar_PLS100_PV+battery+diesel,0.9267067113625773,Lodwar,100,PV+battery+diesel,topsis,resilient,129
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,130
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,131
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,132
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,133
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,134
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,135
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,136
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,137
Lodwar_PLS100_PV+battery,0.92623301869066,Lodwar,100,PV+battery,topsis,resilient,138
Lodwar_PLS95_PV+battery+diesel,0.9259645512090424,Lodwar,95,PV+battery+diesel,topsis,resilient,139
Lusaka_PLS95_PV+battery+diesel,0.9258156130094927,Lusaka,95,PV+battery+diesel,topsis,resilient,140
Lodwar_PLS100_PV+battery+diesel,0.9257924089472012,Lodwar,100,PV+battery+diesel,topsis,resilient,141
Accra_PLS95_PV+battery+diesel,0.9257787868804042,Accra,95,PV+battery+diesel,topsis,resilient,142
Lodwar_PLS100_PV+battery+diesel,0.9257233097801926,Lodwar,100,PV+battery+diesel,topsis,resilient,143
Lodwar_PLS95_PV+battery+diesel,0.9256535860536798,Lodwar,95,PV+battery+diesel,topsis,resilient,144
Lodwar_PLS90_PV+battery+diesel,0.9254730078501372,Lodwar,90,PV+battery+diesel,topsis,resilient,145
Lodwar_PLS90_PV+battery+diesel,0.9253722030528035,Lodwar,90,PV+battery+diesel,topsis,resilient,146
Lodwar_PLS100_PV+battery+diesel,0.9251335153215124,Lodwar,100,PV+battery+diesel,topsis,resilient,147
Lusaka_PLS100_PV+battery+diesel,0.925067384213929,Lusaka,100,PV+battery+diesel,topsis,resilient,148
Lodwar_PLS100_PV+battery+diesel,0.9248074155450017,Lodwar,100,PV+battery+diesel,topsis,resilient,149
Accra_PLS95_PV+battery+diesel,0.9247338879692085,Accra,95,PV+battery+diesel,topsis,resilient,150
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,151
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,152
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,153
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,154
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,155
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,156
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,157
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,158
Lodwar_PLS95_PV+battery,0.9247137084530979,Lodwar,95,PV+battery,topsis,resilient,159
Accra_PLS95_PV+battery+diesel,0.9243119671112295,Accra,95,PV+battery+diesel,topsis,resilient,160
Lodwar_PLS90_PV+battery+diesel,0.9242112987484343,Lodwar,90,PV+battery+diesel,topsis,resilient,161
Lodwar_PLS100_PV+battery+diesel,0.9241150526458225,Lodwar,100,PV+battery+diesel,topsis,resilient,162
Accra_PLS100_PV+battery+diesel,0.9240098199572442,Accra,100,PV+battery+diesel,topsis,resilient,163
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,164
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,165
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,166
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,167
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,168
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,169
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,170
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,171
Lodwar_PLS95_PV+battery,0.9238999709529492,Lodwar,95,PV+battery,topsis,resilient,172
Lodwar_PLS90_PV+battery+diesel,0.9237377172948984,Lodwar,90,PV+battery+diesel,topsis,resilient,173
Lusaka_PLS95_PV+battery+diesel,0.9236571210342809,Lusaka,95,PV+battery+diesel,topsis,resilient,174
Lodwar_PLS100_PV+battery+diesel,0.9236131462837378,Lodwar,100,PV+battery+diesel,topsis,resilient,175
Lodwar_PLS100_PV+battery+diesel,0.9235643985129143,Lodwar,100,PV+battery+diesel,topsis,resilient,176
Accra_PLS95_PV+battery+diesel,0.9235095554978702,Accra,95,PV+battery+diesel,topsis,resilient,177
Accra_PLS100_PV+battery+diesel,0.9234837712348053,Accra,100,PV+battery+diesel,topsis,resilient,178
Lusaka_PLS95_PV+battery+diesel,0.9233666841434263,Lusaka,95,PV+battery+diesel,topsis,resilient,179
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,180
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,181
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,182
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,183
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,184
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,185
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,186
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,187
Accra_PLS100_PV+battery,0.9233416553003576,Accra,100,PV+battery,topsis,resilient,188
Accra_PLS100_PV+battery+diesel,0.9232373790441532,Accra,100,PV+battery+diesel,topsis,resilient,189
Lusaka_PLS100_PV+battery+diesel,0.922997045907182,Lusaka,100,PV+battery+diesel,topsis,resilient,190
Lodwar_PLS95_PV+battery+diesel,0.922950181353109,Lodwar,95,PV+battery+diesel,topsis,resilient,191
Lodwar_PLS95_PV+battery+diesel,0.9229168618378486,Lodwar,95,PV+battery+diesel,topsis,resilient,192
Lodwar_PLS100_PV+battery+diesel,0.9228205893801953,Lodwar,100,PV+battery+diesel,topsis,resilient,193
Accra_PLS100_PV+battery+diesel,0.9227919552315452,Accra,100,PV+battery+diesel,topsis,resilient,194
Lodwar_PLS95_PV+battery+diesel,0.9226909577883694,Lodwar,95,PV+battery+diesel,topsis,resilient,195
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,196
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,197
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,198
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,199
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,200
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,201
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,202
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,203
Lodwar_PLS90_PV+battery,0.9226362447373452,Lodwar,90,PV+battery,topsis,resilient,204
Lodwar_PLS95_PV+battery+diesel,0.9225416019095248,Lodwar,95,PV+battery+diesel,topsis,resilient,205
Lodwar_PLS95_PV+battery+diesel,0.9223740926339948,Lodwar,95,PV+battery+diesel,topsis,resilient,206
Lodwar_PLS100_PV+battery+diesel,0.9223201365890726,Lodwar,100,PV+battery+diesel,topsis,resilient,207
Lodwar_PLS95_PV+battery+diesel,0.9223161010158824,Lodwar,95,PV+battery+diesel,topsis,resilient,208
Lodwar_PLS100_PV+battery+diesel,0.9221789719607018,Lodwar,100,PV+battery+diesel,topsis,resilient,209
Accra_PLS100_PV+battery+diesel,0.9221007233219239,Accra,100,PV+battery+diesel,topsis,resilient,210
Accra_PLS95_PV+battery+diesel,0.9219118808980042,Accra,95,PV+battery+diesel,topsis,resilient,211
Lodwar_PLS95_PV+battery+diesel,0.9218839329274823,Lodwar,95,PV+battery+diesel,topsis,resilient,212
Lodwar_PLS90_PV+battery+diesel,0.9216743853405824,Lodwar,90,PV+battery+diesel,topsis,resilient,213
Lodwar_PLS100_PV+battery+diesel,0.9215069706023505,Lodwar,100,PV+battery+diesel,topsis,resilient,214
Lodwar_PLS90_PV+battery+diesel,0.9215012753751022,Lodwar,90,PV+battery+diesel,topsis,resilient,215
Lodwar_PLS100_PV+battery+diesel,0.9214619906295755,Lodwar,100,PV+battery+diesel,topsis,resilient,216
Accra_PLS95_PV+battery+diesel,0.9213734043318261,Accra,95,PV+battery+diesel,topsis,resilient,217
Accra_PLS100_PV+battery+diesel,0.9213702166497668,Accra,100,PV+battery+diesel,topsis,resilient,218
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,219
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,220
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,221
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,222
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,223
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,224
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,225
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,226
Lusaka_PLS95_PV+battery,0.9213091607610149,Lusaka,95,PV+battery,topsis,resilient,227
Accra_PLS90_PV+battery+diesel,0.9212945252405421,Accra,90,PV+battery+diesel,topsis,resilient,228
Lodwar_PLS95_PV+battery+diesel,0.9212842480150741,Lodwar,95,PV+battery+diesel,topsis,resilient,229
Lusaka_PLS100_PV+battery+diesel,0.9212492470651445,Lusaka,100,PV+battery+diesel,topsis,resilient,230
Lodwar_PLS90_PV+battery+diesel,0.9210430607162619,Lodwar,90,PV+battery+diesel,topsis,resilient,231
Accra_PLS95_PV+battery+diesel,0.9209672779573822,Accra,95,PV+battery+diesel,topsis,resilient,232
Accra_PLS90_PV+battery+diesel,0.9209560715564777,Accra,90,PV+battery+diesel,topsis,resilient,233
Accra_PLS100_PV+battery+diesel,0.9208231043181919,Accra,100,PV+battery+diesel,topsis,resilient,234
Accra_PLS95_PV+battery+diesel,0.9208126742907331,Accra,95,PV+battery+diesel,topsis,resilient,235
Accra_PLS90_PV+battery+diesel,0.9204193853607427,Accra,90,PV+battery+diesel,topsis,resilient,236
Lodwar_PLS95_PV+battery+diesel,0.9202686155850018,Lodwar,95,PV+battery+diesel,topsis,resilient,237
Accra_PLS100_PV+battery+diesel,0.920222600236254,Accra,100,PV+battery+diesel,topsis,resilient,238
Lodwar_PLS95_PV+battery+diesel,0.9201436042138119,Lodwar,95,PV+battery+diesel,topsis,resilient,239
Lodwar_PLS90_PV+battery+diesel,0.9200341693341125,Lodwar,90,PV+battery+diesel,topsis,resilient,240
Lusaka_PLS95_PV+battery+diesel,0.9199645181531809,Lusaka,95,PV+battery+diesel,topsis,resilient,241
Lodwar_PLS95_PV+battery+diesel,0.9199333943414267,Lodwar,95,PV+battery+diesel,topsis,resilient,242
Lodwar_PLS100_PV+battery+diesel,0.9197134805307923,Lodwar,100,PV+battery+diesel,topsis,resilient,243
Lodwar_PLS95_PV+battery+diesel,0.9195137256047003,Lodwar,95,PV+battery+diesel,topsis,resilient,244
Lusaka_PLS90_PV+battery+diesel,0.9195076544919336,Lusaka,90,PV+battery+diesel,topsis,resilient,245
Accra_PLS100_PV+battery+diesel,0.9195033420329203,Accra,100,PV+battery+diesel,topsis,resilient,246
Lusaka_PLS100_PV+battery+diesel,0.9194992488146373,Lusaka,100,PV+battery+diesel,topsis,resilient,247
Accra_PLS90_PV+battery+diesel,0.9193150010566817,Accra,90,PV+battery+diesel,topsis,resilient,248
Accra_PLS100_PV+battery+diesel,0.9192710184912664,Accra,100,PV+battery+diesel,topsis,resilient,249
Accra_PLS90_PV+battery+diesel,0.9192167996332595,Accra,90,PV+battery+diesel,topsis,resilient,250
Lusaka_PLS100_PV+battery+diesel,0.919083227178582,Lusaka,100,PV+battery+diesel,topsis,resilient,251
Lodwar_PLS90_PV+battery+diesel,0.9188494636329859,Lodwar,90,PV+battery+diesel,topsis,resilient,252
Accra_PLS95_PV+battery+diesel,0.9188351980134322,Accra,95,PV+battery+diesel,topsis,resilient,253
Lodwar_PLS100_PV+battery+diesel,0.9187395264910438,Lodwar,100,PV+battery+diesel,topsis,resilient,254
Lodwar_PLS95_PV+battery+diesel,0.9187104241561763,Lodwar,95,PV+battery+diesel,topsis,resilient,255
Lodwar_PLS90_PV+battery+diesel,0.9186558823982642,Lodwar,90,PV+battery+diesel,topsis,resilient,256
Lodwar_PLS90_PV+battery+diesel,0.9186154848465296,Lodwar,90,PV+battery+diesel,topsis,resilient,257
Accra_PLS95_PV+battery+diesel,0.9185724374280757,Accra,95,PV+battery+diesel,topsis,resilient,258
Lodwar_PLS95_PV+battery+diesel,0.9185018734502356,Lodwar,95,PV+battery+diesel,topsis,resilient,259
Accra_PLS90_PV+battery+diesel,0.91845310613182,Accra,90,PV+battery+diesel,topsis,resilient,260
Lodwar_PLS100_PV+battery+diesel,0.9183634143478978,Lodwar,100,PV+battery+diesel,topsis,resilient,261
