alternative,score,Region,PLS,System,method,profile,rank
Accra_PLS100_PV+battery,0.9999975471656775,Accra,100,PV+battery,fuzzy_topsis,sustainable,84
Accra_PLS100_PV+battery,0.9999975471656775,Accra,100,PV+battery,fuzzy_topsis,sustainable,85
Accra_PLS100_PV+battery,0.9999975471656775,Accra,100,PV+battery,fuzzy_topsis,sustainable,86
Accra_PLS100_PV+battery,0.9999975471656775,Accra,100,PV+battery,fuzzy_topsis,sustainable,87
Accra_PLS100_PV+battery,0.9999975471656775,Accra,100,PV+battery,fuzzy_topsis,sustainable,88
Accra_PLS100_PV+battery,0.9999975471656775,Accra,100,PV+battery,fuzzy_topsis,sustainable,89
Accra_PLS100_PV+battery,0.9999975471656775,Accra,100,PV+battery,fuzzy_topsis,sustainable,90
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,91
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,92
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,93
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,94
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,95
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,96
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,97
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,98
Accra_PLS100_PV+battery,0.9999974098009629,Accra,100,PV+battery,fuzzy_topsis,sustainable,99
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,100
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,101
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,102
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,103
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,104
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,105
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,106
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,107
Lodwar_PLS100_PV+battery,0.9999973828826761,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,108
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,109
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,110
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,111
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,112
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,113
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,114
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,115
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,116
Lodwar_PLS100_PV+battery,0.9999970639514052,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,117
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,118
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,119
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,120
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,121
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,122
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,123
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,124
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,125
Lodwar_PLS100_PV+battery,0.9999970592889641,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,126
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,127
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,128
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,129
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,130
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,131
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,132
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,133
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,134
Accra_PLS100_PV+battery,0.9999969923614571,Accra,100,PV+battery,fuzzy_topsis,sustainable,135
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,136
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,137
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,138
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,139
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,140
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,141
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,142
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,143
Accra_PLS100_PV+battery,0.9999969223171431,Accra,100,PV+battery,fuzzy_topsis,sustainable,144
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,145
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,146
