objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1025805347,0.0416315344,0.9833333333,0.0424918293,0.0000000000,0.0000000000,4795077.9924638821,9391788.8361484949,0.1686181776,0.1713921215,0.1658213590,0.2302429015,0.1765324735,0.1025805347,-9.6716563271,0.0000000001,True,True
