seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
458517706,0.0000000000,1.0000000000,0.0000000000,0.0873373338,0.3104289496,0.4860166650,0.1162170516
681654051,0.0000000000,1.0000000000,0.0000000000,0.1391889538,0.3659705980,0.4922234376,0.0026170107
228350569,0.0000000000,1.0000000000,0.0000000000,0.1707354567,0.6817541426,0.0317367748,0.1157736260
85569444,0.0000000000,1.0000000000,0.0000000000,0.0616526504,0.5556560749,0.0952834770,0.2874077978
23872289,0.0000000000,1.0000000000,0.0000000000,0.3715443645,0.1449333473,0.3192563535,0.1642659348
181698663,0.0000000000,1.0000000000,0.0000000000,0.1743035345,0.1490625524,0.6482317983,0.0284021149
696118983,0.0000000000,1.0000000000,0.0000000000,0.0495551984,0.1770733896,0.3373791002,0.4359923118
541832449,0.0000000000,1.0000000000,0.0000000000,0.1264548646,0.4770992710,0.1010338937,0.2954119707
336852765,0.0000000000,1.0000000000,0.0000000000,0.4832986209,0.1772463721,0.0569302427,0.2825247642
341992597,0.0000000000,1.0000000000,0.0000000000,0.4640326265,0.1838564624,0.1930561565,0.1590547546
990516265,0.0000000000,1.0000000000,0.0000000000,0.3116121096,0.3665271526,0.1273773926,0.1944833453
275840867,0.0000000000,1.0000000000,0.0000000000,0.1082788216,0.4642779420,0.2093323570,0.2181108793
679131540,0.0000000000,1.0000000000,0.0000000000,0.4761609676,0.0113871994,0.4706497494,0.0418020836
251343735,0.0000000000,1.0000000000,0.0000000000,0.3454646626,0.4311155595,0.0127014581,0.2107183199
571152858,0.0000000000,1.0000000000,0.0000000000,0.2843943752,0.0819328263,0.2595057628,0.3741670357
570105528,0.0000000000,1.0000000000,0.0000000000,0.2955940484,0.2671182772,0.3773832316,0.0599044428
917408388,0.0000000000,1.0000000000,0.0000000000,0.1639818683,0.2073418135,0.0676060710,0.5610702473
333856220,0.0000000000,1.0000000000,0.0000000000,0.1523134063,0.4919696086,0.3067728732,0.0489441119
107602037,0.0000000000,1.0000000000,0.0000000000,0.4278747643,0.2724417528,0.0169583520,0.2827251309
607456411,0.0000000000,1.0000000000,0.0000000000,0.0248862300,0.1310422618,0.5753276276,0.2687438807
201929805,0.0000000000,1.0000000000,0.0000000000,0.5088073322,0.0517202212,0.0047341558,0.4347382907
996371231,0.0000000000,1.0000000000,0.0000000000,0.0337890690,0.1415365987,0.5438465031,0.2808278292
505159670,0.0000000000,1.0000000000,0.0000000000,0.6604877918,0.1443690823,0.1755431452,0.0195999807
494822034,0.0000000000,1.0000000000,0.0000000000,0.2505380450,0.3353467504,0.0062390027,0.4078762019
585387226,0.0000000000,1.0000000000,0.0000000000,0.3960201781,0.0214642522,0.3888497135,0.1936658561
559930744,0.0000000000,1.0000000000,0.0000000000,0.2570988169,0.1259246891,0.5588647998,0.0581116942
420300160,0.0000000000,1.0000000000,0.0000000000,0.0217082568,0.0389350132,0.8038546151,0.1355021149
552119966,0.0000000000,1.0000000000,0.0000000000,0.2047042820,0.3275304157,0.1166322090,0.3511330932
403446865,0.0000000000,1.0000000000,0.0000000000,0.0287767754,0.5878820332,0.3485351549,0.0348060365
993784392,0.0000000000,1.0000000000,0.0000000000,0.1332535083,0.2328306753,0.0579284159,0.5759874004
