seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
672790067,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.1458948180,0.2732422996,0.5808628824
310306691,0.0000000000,1.0000000000,0.0000000000,0.1437782104,0.1539816654,0.2270552321,0.4751848922
631390556,0.0000000000,1.0000000000,0.0000000000,0.3619917525,0.1759876836,0.4620205640,0.0000000000
739927540,0.0000000000,1.0000000000,0.0000000000,0.1370096503,0.7062671524,0.0514820962,0.1052411011
5986366,0.0000000000,1.0000000000,0.0000000000,0.2398866954,0.1695785777,0.3986949132,0.1918398137
107491140,0.0000000000,1.0000000000,0.0000000000,0.1709065251,0.0658157060,0.4167343668,0.3465434020
129757778,0.0000000000,1.0000000000,0.0000000000,0.5287693800,0.0448396151,0.3954934443,0.0308975606
813350295,0.0000000000,1.0000000000,0.0000000000,0.0920095653,0.6758794996,0.0891972320,0.1429137030
674565439,0.0000000000,1.0000000000,0.0000000000,0.2660379078,0.2607297198,0.2746732184,0.1985591540
397660855,0.0000000000,1.0000000000,0.0000000000,0.4312551236,0.2191758927,0.3207797640,0.0287892197
477304425,0.0000000000,1.0000000000,0.0000000000,0.0502669044,0.3650670090,0.2606076074,0.3240584793
313470602,0.0000000000,1.0000000000,0.0000000000,0.1602859917,0.1872753629,0.3650295889,0.2874090565
994304974,0.0000000000,1.0000000000,0.0000000000,0.1047826687,0.2035091685,0.2565247835,0.4351833793
202527936,0.0000000000,1.0000000000,0.0000000000,0.0541461345,0.2302185859,0.5602187819,0.1554164977
126691324,0.0000000000,1.0000000000,0.0000000000,0.1166331270,0.4783082741,0.2163373304,0.1887212685
26806460,0.0000000000,1.0000000000,0.0000000000,0.2258881983,0.2526964172,0.2636707965,0.2577445880
539680154,0.0000000000,1.0000000000,0.0000000000,0.1458558836,0.2781816717,0.2789295652,0.2970328795
806099508,0.0000000000,1.0000000000,0.0000000000,0.2879126552,0.3620125405,0.2740661140,0.0760086902
194872030,0.0000000000,1.0000000000,0.0000000000,0.1058015284,0.2813194730,0.2332848958,0.3795941028
911403424,0.0000000000,1.0000000000,0.0000000000,0.3877903986,0.3530046519,0.0693731175,0.1898318320
565504705,0.0000000000,1.0000000000,0.0000000000,0.0748318279,0.0905853486,0.6017126530,0.2328701706
533472115,0.0000000000,1.0000000000,0.0000000000,0.3525622525,0.0577351611,0.2442144355,0.3454881509
237100388,0.0000000000,1.0000000000,0.0000000000,0.3458809466,0.1262514047,0.1106882133,0.4171794353
710259239,0.0000000000,1.0000000000,0.0000000000,0.4470741788,0.1357299937,0.4168962562,0.0002995714
299338959,0.0000000000,1.0000000000,0.0000000000,0.2857534628,0.1802189480,0.3687726477,0.1652549415
814499632,0.0000000000,1.0000000000,0.0000000000,0.0036075332,0.5047193952,0.2414210142,0.2502520574
871782213,0.0000000000,1.0000000000,0.0000000000,0.2100339342,0.4541127592,0.1249100628,0.2109432438
12755400,0.0000000000,1.0000000000,0.0000000000,0.4074183109,0.0050588144,0.5531260850,0.0343967897
500237969,0.0000000000,1.0000000000,0.0000000000,0.1795885659,0.2853413948,0.2581390458,0.2769309935
313132510,0.0000000000,1.0000000000,0.0000000000,0.1727087143,0.3315766042,0.1439105747,0.3518041068
