objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.0654897697,0.0295212607,0.9500000000,0.0612372436,0.0000000000,0.0000000000,11235575.1486231722,13716713.0035376959,0.1391917306,0.1446864762,0.1353553006,0.1921500197,0.1494998694,0.0654897697,-20.4051507572,0.0000000000,True,True,30,0.1773500000,1.0000000000,0.7094000000
