seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
862815500,0.0965404424,1.0000000000,0.0000000000,0.5626466552,0.0965404424,0.1055109199,0.0992655367,0.1331046272,0.1071428571,0.1462729181,0.1813733758,0.4549860936,0.2204946537,0.1431458769
944513807,0.0961830432,1.0000000000,0.0000000000,0.4543130827,0.0961830432,0.1055109199,0.0950975335,0.1212524647,0.1160631897,0.1542685656,0.1897093820,0.3932878664,0.1250164776,0.2919862739
357274216,0.1872296168,1.0000000000,0.0000000000,1.7683254299,0.1872296168,0.1897637624,0.1980094034,0.2169239053,0.1785714286,0.2503320498,0.1846452445,0.0000000000,0.6224689114,0.1928858441
51821572,0.1895826126,1.0000000000,0.0000000000,1.8316366851,0.1895826126,0.1897637624,0.2014346781,0.2405301838,0.1785714286,0.2580438694,0.1777946951,0.0000000000,0.6765320177,0.1456732871
512643277,0.1243884913,1.0000000000,0.0000000000,0.2858902821,0.1243884913,0.1286652688,0.1266315478,0.1667787962,0.1414391822,0.1989355587,0.1768417754,0.1967762376,0.0742644927,0.5521174943
733293500,0.1586912820,1.0000000000,0.0000000000,0.6868031811,0.1586912820,0.1657975152,0.1563164761,0.1837607035,0.1785714286,0.2177549720,0.1877530470,0.4573597746,0.0000000000,0.3548871785
102060145,0.0970018302,1.0000000000,0.0000000000,0.4370565837,0.0970018302,0.1055109199,0.0974344976,0.1220712517,0.1168819768,0.1574243167,0.1850354539,0.3509807477,0.1233789036,0.3406048947
201676949,0.0959767869,1.0000000000,0.0000000000,0.5279443058,0.0959767869,0.1055109199,0.0980541964,0.1030247895,0.1071428571,0.1395113279,0.1837960562,0.3924037378,0.2117786717,0.2120215343
816428937,0.0974082735,1.0000000000,0.0000000000,0.3547570519,0.0974082735,0.1055109199,0.1043064397,0.1315133231,0.1071428571,0.1622721166,0.1796377134,0.1924134584,0.1491582181,0.4787906101
538202021,0.1264385488,1.0000000000,0.0000000000,0.4207750001,0.1264385488,0.1335327982,0.1266899231,0.1514959865,0.1463067115,0.1881284190,0.1824767190,0.3141639530,0.0645294341,0.4388298939
372177806,0.1872296168,1.0000000000,0.0000000000,1.4951907173,0.1872296168,0.1897637624,0.1940886530,0.1822026384,0.1785714286,0.2464112994,0.1924867452,0.0000000000,0.4141065374,0.3934067174
888276144,0.0983361473,1.0000000000,0.0000000000,0.5514690125,0.0983361473,0.1055109199,0.1010612417,0.1303058155,0.1071428571,0.1425183731,0.1777819658,0.4529798802,0.1957549392,0.1734832149
977100670,0.1613460618,1.0000000000,0.0000000000,0.6898220417,0.1613460618,0.1657975152,0.1615974361,0.1837607035,0.1785714286,0.2230359320,0.1771911270,0.4077075935,0.0000000000,0.4151012794
381002927,0.0987096728,1.0000000000,0.0000000000,0.4446797629,0.0987096728,0.1058159060,0.0960472103,0.1237790943,0.1185898194,0.1574857062,0.1883283602,0.3794810331,0.1199632184,0.3122273884
745784042,0.1824184097,1.0000000000,0.0000000000,0.5366359420,0.1824184097,0.1868825234,0.1765095715,0.2758232624,0.2108983699,0.2552164569,0.1888731938,0.7329235460,0.0782032602,0.0000000000
745338211,0.1332371189,1.0000000000,0.0000000000,1.1654976936,0.1332371189,0.1331308732,0.1340398985,0.1783148463,0.1428476045,0.2036309344,0.1621898900,0.1986563139,0.5677061479,0.0714476482
757885500,0.1612616518,1.0000000000,0.0000000000,0.6927538358,0.1612616518,0.1657975152,0.1615130261,0.1837607035,0.1785714286,0.2229515220,0.1773599471,0.3852484045,0.0000000000,0.4373916484
107627487,0.1588055447,1.0000000000,0.0000000000,1.1058576953,0.1588055447,0.1656975583,0.1577405521,0.1982171226,0.1785714286,0.2164660731,0.1841329428,0.2302994095,0.5855676478,0.0000000000
673486954,0.1872296168,1.0000000000,0.0000000000,1.4286088223,0.1872296168,0.1897637624,0.1970448679,0.1822026384,0.1785714286,0.2493675144,0.1865743153,0.0000000000,0.3642198325,0.4492058522
869622352,0.0959767869,1.0000000000,0.0000000000,0.7194490285,0.0959767869,0.1055109199,0.0943712202,0.0838986531,0.1071428571,0.1466938666,0.1953136403,0.1966079706,0.3084640151,0.2996143740
112569191,0.2215200398,1.0000000000,0.0000000000,0.6529534196,0.2215200398,0.2259841535,0.2184442988,0.3149248925,0.2500000000,0.2971511843,0.1832069994,0.8167930006,0.0000000000,0.0000000000
