fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9587739689,1.0000000000,0.0000000000,1.0000000000,1.0848118100,1.0000000000,0.0466212611,1.0000000000
0.3880003526,2.0000000000,0.4738051690,2.0000000000,0.2991744862,2.0000000000,-0.2460858544,2.0000000000
0.0320727263,3.0000000000,1.0000000000,3.0000000000,0.2287975018,3.0000000000,-0.4339842410,3.0000000000
