seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
464171443,0.0000000000,1.0000000000,0.0000000000,0.3090728418,0.0784285067,0.5274292233,0.0850694282
218142873,0.0000000000,1.0000000000,0.0000000000,0.0205882234,0.3458687378,0.4551149295,0.1784281093
189258924,0.0000000000,1.0000000000,0.0000000000,0.6612286540,0.0498747034,0.1877008922,0.1011957504
866127430,0.0000000000,1.0000000000,0.0000000000,0.1527255314,0.1206894619,0.1713614904,0.5552235164
203208388,0.0000000000,1.0000000000,0.0000000000,0.1942535872,0.0612618034,0.4472151797,0.2972694297
730751936,0.0000000000,1.0000000000,0.0000000000,0.1623167929,0.6083992944,0.0991538900,0.1301300227
527441030,0.0000000000,1.0000000000,0.0000000000,0.6920142511,0.0832955287,0.0639711299,0.1607190904
277865290,0.0000000000,1.0000000000,0.0000000000,0.2711113167,0.5707992300,0.1409307266,0.0171587267
410616924,0.0000000000,1.0000000000,0.0000000000,0.2207421589,0.0449450314,0.2405722622,0.4937405475
797043553,0.0000000000,1.0000000000,0.0000000000,0.3740776631,0.1353929157,0.3100680988,0.1804613224
452951592,0.0000000000,1.0000000000,0.0000000000,0.1665931509,0.1501350291,0.0141921759,0.6690796440
865221712,0.0000000000,1.0000000000,0.0000000000,0.4906015085,0.1116994110,0.3909021119,0.0067969686
945940071,0.0000000000,1.0000000000,0.0000000000,0.6830143623,0.0785091427,0.1638647753,0.0746117197
299437895,0.0000000000,1.0000000000,0.0000000000,0.2611074133,0.2287057108,0.1985231946,0.3116636813
525809370,0.0000000000,1.0000000000,0.0000000000,0.1603611238,0.5013900383,0.2885583299,0.0496905080
527042083,0.0000000000,1.0000000000,0.0000000000,0.1781531250,0.0272519850,0.1381530264,0.6564418636
542966267,0.0000000000,1.0000000000,0.0000000000,0.6390791927,0.0501494661,0.1062322789,0.2045390623
71486806,0.0000000000,1.0000000000,0.0000000000,0.1856915866,0.0364491344,0.4118790350,0.3659802440
918314011,0.0000000000,1.0000000000,0.0000000000,0.0140530688,0.1877611256,0.4359275374,0.3622582682
237906399,0.0000000000,1.0000000000,0.0000000000,0.0226668831,0.2200903358,0.1528770142,0.6043657668
644088111,0.0000000000,1.0000000000,0.0000000000,0.3425390776,0.0319492804,0.0096094453,0.6159021967
764963645,0.0000000000,1.0000000000,0.0000000000,0.7416745435,0.1413270826,0.0920225226,0.0249758513
924324608,0.0000000000,1.0000000000,0.0000000000,0.0103970055,0.4220470068,0.1813932921,0.3861626957
173631635,0.0000000000,1.0000000000,0.0000000000,0.3342922133,0.4730452006,0.0316266294,0.1610359567
674295505,0.0000000000,1.0000000000,0.0000000000,0.1300558907,0.2958512476,0.2510289506,0.3230639111
312742256,0.0000000000,1.0000000000,0.0000000000,0.8292881204,0.0130681388,0.0712602136,0.0863835272
440048994,0.0000000000,1.0000000000,0.0000000000,0.5808754560,0.0328798785,0.2515606503,0.1346840152
14474476,0.0000000000,1.0000000000,0.0000000000,0.4558169252,0.2087973053,0.0930584403,0.2423273293
722257344,0.0000000000,1.0000000000,0.0000000000,0.0841961058,0.2908657484,0.4827720130,0.1421661328
32551921,0.0000000000,1.0000000000,0.0000000000,0.0924213418,0.3701132027,0.0377942735,0.4996711819
