Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9994299385,1.0000000000,0.0000000000,1.0000000000,1.0033763066,1.0000000000,0.0037479856,1.0000000000
C3,0.3576705660,2.0000000000,0.6408326060,2.0000000000,0.0065759404,2.0000000000,-0.5291533022,2.0000000000
C1,0.0004434923,3.0000000000,1.0000000000,3.0000000000,0.0054341245,3.0000000000,-0.8258838258,3.0000000000
