objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1170917192,0.0546865815,0.9708333333,0.0528690731,0.0000000000,0.0000000000,9476792.4878127500,17145743.5318153389,0.1853145123,0.1879730138,0.1832114531,0.2392200890,0.1903266973,0.1170917192,-5.9338280789,0.0000019102,True,True,30,0.1773500000,1.0000000000,0.7094000000
