fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9646162887,1.0000000000,0.0000000000,1.0000000000,1.0227361805,1.0000000000,-0.0728228268,1.0000000000
0.3843193426,2.0000000000,0.5237080914,2.0000000000,0.2136007263,2.0000000000,-0.4528090422,2.0000000000
0.0275275610,3.0000000000,1.0000000000,3.0000000000,0.1502005363,3.0000000000,-0.6928268399,3.0000000000
