objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1325021625,0.0315649890,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4405048452,0.0800717368,0.1325021625,0.1381797312,0.1370164068,0.1598218424,0.1422130621,0.1933219607,-24.0232095002,0.0000000000,True,True
