seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
943942816,0.0000000000,1.0000000000,0.0000000000,0.0639816855,0.0276966221,0.4002130663,0.5081086262
546628568,0.0000000000,1.0000000000,0.0000000000,0.3297244550,0.4331440687,0.1600781445,0.0770533318
48212378,0.0000000000,1.0000000000,0.0000000000,0.0752287632,0.7648950938,0.0481430394,0.1117331036
342747882,0.0000000000,1.0000000000,0.0000000000,0.0586592246,0.1052062892,0.7245444935,0.1115899927
326073790,0.0000000000,1.0000000000,0.0000000000,0.0728909793,0.5542750178,0.1884417213,0.1843922816
664233682,0.0000000000,1.0000000000,0.0000000000,0.1468107869,0.4252116701,0.1999608504,0.2280166926
518931330,0.0000000000,1.0000000000,0.0000000000,0.2955553866,0.2281285752,0.2226369975,0.2536790407
126142886,0.0000000000,1.0000000000,0.0000000000,0.4250385363,0.4531045580,0.0643344741,0.0575224316
12811295,0.0000000000,1.0000000000,0.0000000000,0.2473708998,0.0173153516,0.0263373814,0.7089763672
42295106,0.0000000000,1.0000000000,0.0000000000,0.0843436372,0.2841002609,0.4962478349,0.1353082670
15432606,0.0000000000,1.0000000000,0.0000000000,0.2406440720,0.0579670835,0.6025308840,0.0988579605
241256793,0.0000000000,1.0000000000,0.0000000000,0.3399126786,0.1747420862,0.3326624703,0.1526827650
935293923,0.0000000000,1.0000000000,0.0000000000,0.0726150837,0.1531088181,0.4547841721,0.3194919260
54256343,0.0000000000,1.0000000000,0.0000000000,0.2896897602,0.0290475150,0.4275077920,0.2537549328
601586391,0.0000000000,1.0000000000,0.0000000000,0.1838739497,0.0961963653,0.1466369646,0.5732927204
7730759,0.0000000000,1.0000000000,0.0000000000,0.0108234177,0.0966471377,0.5403051538,0.3522242907
49770321,0.0000000000,1.0000000000,0.0000000000,0.1251729408,0.4902920024,0.2119974349,0.1725376220
322097786,0.0000000000,1.0000000000,0.0000000000,0.3518174836,0.1953365369,0.1968378962,0.2560080834
163552143,0.0000000000,1.0000000000,0.0000000000,0.6313536603,0.1247327841,0.0635968546,0.1803167009
406998710,0.0000000000,1.0000000000,0.0000000000,0.3143363557,0.4319594296,0.0636627341,0.1900414806
52166034,0.0000000000,1.0000000000,0.0000000000,0.1809009343,0.1964993350,0.3348798865,0.2877198442
859174352,0.0000000000,1.0000000000,0.0000000000,0.1737665935,0.5502863327,0.0152485787,0.2606984951
452490458,0.0000000000,1.0000000000,0.0000000000,0.0114844942,0.5319757118,0.0147892068,0.4417505872
13476453,0.0000000000,1.0000000000,0.0000000000,0.1572322448,0.5221726667,0.0073917244,0.3132033641
576978,0.0000000000,1.0000000000,0.0000000000,0.2537705354,0.2662262830,0.4700049160,0.0099982655
362806690,0.0000000000,1.0000000000,0.0000000000,0.2758780782,0.2512673768,0.1202184601,0.3526360848
456953500,0.0000000000,1.0000000000,0.0000000000,0.0195561418,0.1441740255,0.5681824220,0.2680874108
677099255,0.0000000000,1.0000000000,0.0000000000,0.6093394989,0.2295137620,0.1359200507,0.0252266885
589075012,0.0000000000,1.0000000000,0.0000000000,0.4641151619,0.0059078050,0.4008565333,0.1291204998
764764872,0.0000000000,1.0000000000,0.0000000000,0.2594524035,0.1977754829,0.1047087877,0.4380633258
