objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1052747369,0.0493426177,0.9666666667,0.0552770798,0.0000000000,0.0000000000,6408805.9494001707,11007966.6950020958,0.1742613709,0.1777897475,0.1702966074,0.2321981742,0.1837130927,0.1052747369,-7.8661649605,0.0000000113,True,True,30,0.1773500000,1.0000000000,0.7094000000
