seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
545669528,0.1556604770,1.0000000000,0.0000000000,1.2293861009,0.1601245907,0.1556604770,0.1719766562,0.1480991144,0.1444679046,0.2242993026,0.1685036909,0.0682070480,0.4714208759,0.2918683852
125882464,0.1099658957,1.0000000000,0.0000000000,0.4372348436,0.1098579218,0.1099658957,0.1101092960,0.1279002550,0.1227109801,0.1715477919,0.1684465101,0.3207187873,0.1117208970,0.3991138056
273088369,0.1055405409,1.0000000000,0.0000000000,0.5475529711,0.1030046672,0.1055405409,0.1057297615,0.0783514682,0.1071428571,0.1471868929,0.1684449261,0.3584082253,0.2140633878,0.2590834608
52829782,0.2106270421,0.8750000000,0.0000000000,41666667.3890638053,0.2175190557,0.2106270421,0.2268974010,0.2628676168,0.2105684555,0.2992014119,0.1684877101,0.0788630891,0.0000000000,0.7526492008
702812878,0.1055109199,1.0000000000,0.0000000000,0.6697472094,0.1029620596,0.1055109199,0.1056871539,0.0636641805,0.1071428571,0.1471442853,0.1685301414,0.2999907598,0.2664349198,0.2650441790
107749915,0.1219411180,1.0000000000,0.0000000000,0.4534785714,0.1218331441,0.1219411180,0.1220845183,0.1399009723,0.1347116974,0.1835230142,0.1684975001,0.3887573169,0.0877194624,0.3550257206
131805283,0.1785492076,1.0000000000,0.0000000000,1.2412124633,0.1829991052,0.1785492076,0.1948511707,0.1709880836,0.1673568738,0.2471738171,0.1685326004,0.0224291095,0.3421521124,0.4668861777
633421567,0.1055312544,1.0000000000,0.0000000000,0.5366899370,0.1029953807,0.1055312544,0.1057204750,0.0921003162,0.1071428571,0.1471776064,0.1684634991,0.3858873483,0.1866297155,0.2590194371
299751930,0.2224167250,1.0000000000,0.0000000000,0.6480604180,0.2249386077,0.2224167250,0.2222160230,0.3113574640,0.2464325715,0.3009229085,0.1685286940,0.8243364490,0.0000000000,0.0071348570
304367164,0.1657819414,1.0000000000,0.0000000000,0.6069009682,0.1658881871,0.1657819414,0.1656393226,0.2168737008,0.1785714286,0.2243648435,0.1683354019,0.6355622148,0.1961023833,0.0000000000
15600479,0.1729586457,1.0000000000,0.0000000000,0.0354545602,0.1798472088,0.1729586457,0.1892255541,0.2252074494,0.1729082881,0.2615295650,0.1685110691,0.0691734905,0.0850099333,0.6773055070
3833257,0.1295224506,1.0000000000,0.0000000000,1.0381026603,0.1339329961,0.1295224506,0.1457850616,0.1219613266,0.1183301168,0.1981077080,0.1686113044,0.1204826236,0.4081801133,0.3027259587
960617217,0.1055109199,1.0000000000,0.0000000000,0.4933757242,0.1029371055,0.1055109199,0.1056621998,0.1022379188,0.1071428571,0.1471193313,0.1685800494,0.3330177093,0.1630455695,0.3353566717
582494097,0.1055346481,1.0000000000,0.0000000000,0.6337773503,0.1029987743,0.1055346481,0.1057238686,0.0636641805,0.1071428571,0.1471810000,0.1684567119,0.2700373949,0.2437033295,0.3178025637
293344057,0.1109643549,1.0000000000,0.0000000000,0.9879076795,0.1154158211,0.1109643549,0.1272678866,0.1034032309,0.1071428571,0.1795905330,0.1685294631,0.1575988150,0.4079931136,0.2658786083
988002591,0.1530279876,1.0000000000,0.0000000000,1.3335371069,0.1574893179,0.1530279876,0.1693413834,0.1863771956,0.1418356538,0.2216640298,0.1685097349,0.0734715496,0.5775110016,0.1805077139
857068928,0.1055109199,1.0000000000,0.0000000000,0.2948312576,0.1049065512,0.1055109199,0.1124959596,0.1480072494,0.1178259685,0.1842952855,0.1685792281,0.1870929038,0.1214909202,0.5228369479
486978864,0.1117449080,1.0000000000,0.0000000000,1.1522730589,0.1162090217,0.1117449080,0.1280610872,0.1611416936,0.1071428571,0.1833222584,0.1684609367,0.1560809401,0.5270887957,0.1483693274
894763747,0.1055109199,1.0000000000,0.0000000000,0.5184400332,0.1029387288,0.1055109199,0.1056638231,0.0990832948,0.1071428571,0.1471209545,0.1685768030,0.3742564285,0.1693548175,0.2878119511
247233318,0.1897662450,1.0000000000,0.0000000000,1.8044795780,0.1942303587,0.1897662450,0.2060824242,0.2016516575,0.1785714286,0.2584050706,0.1684992029,0.0000000000,0.6080704575,0.2234303397
504281078,0.1646480785,1.0000000000,0.0000000000,0.6467594136,0.1647460651,0.1646480785,0.1644972006,0.1937788898,0.1775219488,0.2232227215,0.1685206864,0.5494674077,0.2799129465,0.0020989595
198534030,0.1055536810,1.0000000000,0.0000000000,0.4692531875,0.1030178072,0.1055536810,0.1057429015,0.1025791491,0.1071428571,0.1472000329,0.1684186461,0.3056337676,0.1623631087,0.3635844777
749640869,0.1267221476,1.0000000000,0.0000000000,0.5531049310,0.1311847966,0.1267221476,0.1430368620,0.1398354333,0.1155298138,0.1953595085,0.1685070975,0.1260832296,0.1988442266,0.5065654463
586520326,0.1055882965,1.0000000000,0.0000000000,0.6289398706,0.1030524227,0.1055882965,0.1078964498,0.0885684674,0.1071428571,0.1602190963,0.1683494151,0.1965217364,0.2309396515,0.4041891969
311331472,0.1704441134,1.0000000000,0.0000000000,1.2941221440,0.1775503465,0.1704441134,0.1864284531,0.2338415340,0.1785714286,0.2560194891,0.1684661561,0.1590505867,0.6724832572,0.0000000000
160204794,0.1658087213,1.0000000000,0.0000000000,0.6956354840,0.1722912531,0.1658087213,0.1816695985,0.2176368372,0.1785714286,0.2539736094,0.1684817559,0.1693246484,0.0000000000,0.6621935957
408927439,0.1137334187,1.0000000000,0.0000000000,1.0073422696,0.1181975324,0.1137334187,0.1300495978,0.1061534935,0.1071428571,0.1823722442,0.1684665658,0.1520982898,0.4161091773,0.2633259671
465604831,0.1362261035,1.0000000000,0.0000000000,0.9109440168,0.1363323492,0.1362261035,0.1360834846,0.1653530451,0.1490961042,0.1948090056,0.1684964289,0.3410054871,0.4315474352,0.0589506488
905973471,0.1337878631,1.0000000000,0.0000000000,0.6018941228,0.1338941088,0.1337878631,0.1336452442,0.1749636644,0.1466559165,0.1923707652,0.1684925343,0.5515850096,0.2160914319,0.0638310242
434890090,0.1055301166,1.0000000000,0.0000000000,0.6161153376,0.1029942428,0.1055301166,0.1057193372,0.0897138539,0.1071428571,0.1471764686,0.1684657748,0.3695824975,0.2517226966,0.2102290311
