objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1366539887,0.0344251281,0.9958333333,0.0224381867,0.0000000000,0.0000000000,1388889.6491872359,7479395.5584265208,0.1382096509,0.1366539887,0.1440330052,0.1512420912,0.1388650764,0.1991200184,-22.8713287207,0.0000000000,True,True,30,0.2828609199,1.0000000000,0.7094000000
