seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
241528207,0.0000000000,1.0000000000,0.0000000000,0.0274748174,0.6807110095,0.0731062334,0.2187079397
675831337,0.0000000000,1.0000000000,0.0000000000,0.1779368429,0.4088890873,0.1146777150,0.2984963548
92343380,0.0000000000,1.0000000000,0.0000000000,0.5308775831,0.2784338470,0.1862301645,0.0044584054
214323201,0.0000000000,1.0000000000,0.0000000000,0.0077644006,0.2973399108,0.0078249278,0.6870707608
317647986,0.0000000000,1.0000000000,0.0000000000,0.2432801252,0.0638245950,0.2408200262,0.4520752536
309452030,0.0000000000,1.0000000000,0.0000000000,0.1684622621,0.3241762361,0.4782150111,0.0291464906
908679717,0.0000000000,1.0000000000,0.0000000000,0.0713729113,0.6009737423,0.0541805951,0.2734727513
799466096,0.0000000000,1.0000000000,0.0000000000,0.2824828687,0.2420559092,0.0722014589,0.4032597632
915338840,0.0000000000,1.0000000000,0.0000000000,0.0347950025,0.5879829827,0.3555487682,0.0216732467
995802098,0.0000000000,1.0000000000,0.0000000000,0.7535343721,0.1055185569,0.1149643656,0.0259827054
78535797,0.0000000000,1.0000000000,0.0000000000,0.0358520865,0.2769692451,0.3780285893,0.3091500791
142231815,0.0000000000,1.0000000000,0.0000000000,0.3287941469,0.1736448988,0.0675566213,0.4300043330
867929840,0.0000000000,1.0000000000,0.0000000000,0.0722543337,0.2090546591,0.1339101218,0.5847808855
78725533,0.0000000000,1.0000000000,0.0000000000,0.0299211920,0.1097810331,0.7162314380,0.1440663369
165987865,0.0000000000,1.0000000000,0.0000000000,0.5673354278,0.1423721901,0.1951200963,0.0951722858
180823813,0.0000000000,1.0000000000,0.0000000000,0.4764685760,0.3495043594,0.0925262611,0.0815008035
913816616,0.0000000000,1.0000000000,0.0000000000,0.0003514017,0.7239619833,0.0548439547,0.2208426603
359646891,0.0000000000,1.0000000000,0.0000000000,0.5068619007,0.3245977115,0.1134925234,0.0550478644
263830231,0.0000000000,1.0000000000,0.0000000000,0.2594559467,0.1394173564,0.0518178603,0.5493088365
169619249,0.0000000000,1.0000000000,0.0000000000,0.0783220447,0.2781915848,0.2780204489,0.3654659215
588759315,0.0000000000,1.0000000000,0.0000000000,0.3696553625,0.0272335708,0.5173267869,0.0857842797
800194806,0.0000000000,1.0000000000,0.0000000000,0.2599211093,0.4667340286,0.0931858067,0.1801590554
616807513,0.0000000000,1.0000000000,0.0000000000,0.4344319370,0.0404041256,0.3875975281,0.1375664093
986003361,0.0000000000,1.0000000000,0.0000000000,0.0409817734,0.2223505035,0.2065123083,0.5301554148
105385679,0.0000000000,1.0000000000,0.0000000000,0.5633402233,0.0763055148,0.1482934842,0.2120607777
487649616,0.0000000000,1.0000000000,0.0000000000,0.0464973341,0.3546251529,0.0436044629,0.5552730501
565731050,0.0000000000,1.0000000000,0.0000000000,0.0297927078,0.1325551334,0.7048887410,0.1327634178
687561534,0.0000000000,1.0000000000,0.0000000000,0.0100821659,0.3110311654,0.3648634614,0.3140232073
4629643,0.0000000000,1.0000000000,0.0000000000,0.0917354876,0.6552774803,0.1562103498,0.0967766823
202594296,0.0000000000,1.0000000000,0.0000000000,0.0063976852,0.6762416137,0.1057347474,0.2116259536
