objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1252202215,0.0376022575,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4591892003,0.1141498730,0.1252202215,0.1308464971,0.1314401918,0.1462183059,0.1318490638,0.1849206207,-21.2090137571,0.0000000000,True,True
