seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
588573862,0.0959767869,1.0000000000,0.0000000000,0.5132283048,0.0959767869,0.1055109199,0.0986845994,0.0929146225,0.1071428571,0.1401417308,0.1825352504,0.3734442096,0.2019896519,0.2420308880
630311175,0.2020661550,1.0000000000,0.0000000000,1.8477673611,0.2020661550,0.2019581811,0.2105094313,0.2653746078,0.2020077804,0.2801004673,0.1833703472,0.0000000000,0.7206452136,0.0959844392
371737553,0.0960491343,1.0000000000,0.0000000000,0.7135125826,0.0960491343,0.1055109199,0.0987742286,0.1097816093,0.1071428571,0.1402313600,0.1823559919,0.3326612883,0.3148891994,0.1700935204
206598483,0.0961280969,1.0000000000,0.0000000000,0.8750749977,0.0961280969,0.1055109199,0.0988531912,0.0958135050,0.1071428571,0.1445806515,0.1821980667,0.2139499742,0.3826952886,0.2211566704
749752845,0.2489966454,1.0000000000,0.0000000000,1.8726720941,0.2489966454,0.2488886715,0.2559752534,0.3123050981,0.2489382708,0.3255662894,0.1862996838,0.0021234585,0.8115768577,0.0000000000
34681097,0.1873082312,1.0000000000,0.0000000000,1.1657329194,0.1873082312,0.1897637624,0.1991602967,0.1822026384,0.1785714286,0.2514829431,0.1823434579,0.0000000000,0.2493690884,0.5682874537
72912624,0.1233210165,1.0000000000,0.0000000000,1.0732885469,0.1233210165,0.1302130300,0.1226291119,0.1735824919,0.1430869003,0.1883001417,0.1833867667,0.2085996145,0.5370445623,0.0709690565
484581653,0.0959767869,1.0000000000,0.0000000000,0.7705658498,0.0959767869,0.1055109199,0.0983336796,0.0886550274,0.1071428571,0.1397908111,0.1832370898,0.2697245621,0.3346916638,0.2123466843
151326254,0.1309281197,1.0000000000,0.0000000000,1.0672181293,0.1309281197,0.1334027594,0.1427801852,0.1273976144,0.1222104256,0.1951028316,0.1823816749,0.1127220059,0.4456798992,0.2592164199
564985204,0.0963223265,1.0000000000,0.0000000000,0.6166073564,0.0963223265,0.1055109199,0.0990474208,0.0913123691,0.1071428571,0.1405045522,0.1818096075,0.3477306074,0.2634277843,0.2070320008
293160417,0.0959767869,1.0000000000,0.0000000000,0.5036297340,0.0959767869,0.1055109199,0.0985951533,0.1097216913,0.1071428571,0.1400522847,0.1827141426,0.4068794551,0.1631725560,0.2472338463
554769278,0.0959767869,1.0000000000,0.0000000000,0.8764939614,0.0959767869,0.1055109199,0.0986568791,0.1241804398,0.1079234989,0.1465892693,0.1825906910,0.2726116501,0.4035017996,0.1412958594
272116844,0.1492120819,1.0000000000,0.0000000000,1.1518129780,0.1492120819,0.1517462275,0.1609996558,0.1441851035,0.1405538937,0.2133223022,0.1826296697,0.0760350698,0.4573050748,0.2840301856
139935851,0.1951109258,0.8750000000,0.0000000000,31252243.0854738206,0.1951109258,0.1950093814,0.2044892712,0.2472581851,0.1949590237,0.2767932821,0.1820851064,0.0994245370,0.0106574155,0.7078329411
99775857,0.0963335798,1.0000000000,0.0000000000,0.7862310490,0.0963335798,0.1055109199,0.0990586741,0.1069419031,0.1071428571,0.1405158055,0.1817871010,0.2938792976,0.3485606686,0.1757729329
401929498,0.1627444405,1.0000000000,0.0000000000,1.1923679204,0.1627444405,0.1647540116,0.1745965059,0.1571928876,0.1535616778,0.2269191523,0.1814515379,0.0500195015,0.4181140630,0.3504148977
125475929,0.1208601970,1.0000000000,0.0000000000,1.0415067225,0.1208601970,0.1267765865,0.1206113325,0.1602998183,0.1396504568,0.1793368534,0.1805494386,0.2282920747,0.5133165432,0.0778419435
369078592,0.0959767869,1.0000000000,0.0000000000,0.5715631362,0.0959767869,0.1055109199,0.0985747388,0.0690637780,0.1071428571,0.1400318703,0.1827549714,0.2443598206,0.2293938511,0.3434913569
186658518,0.1332255125,1.0000000000,0.0000000000,0.2470822510,0.1332255125,0.1354948693,0.1450775780,0.1823682181,0.1300690568,0.2119603138,0.1819711091,0.1085377862,0.1313241003,0.5781670045
830730475,0.1473135437,1.0000000000,0.0000000000,1.0880266571,0.1473135437,0.1497479284,0.1591656092,0.1421868044,0.1385555946,0.2114882556,0.1823011648,0.0800316680,0.4226347478,0.3150324194
343331892,0.1606322671,1.0000000000,0.0000000000,0.6930243083,0.1606322671,0.1657975152,0.1700106125,0.2129606764,0.1785714286,0.2423146234,0.1824474063,0.1786769700,0.0000000000,0.6388756237
196007533,0.1188393791,1.0000000000,0.0000000000,0.6485942624,0.1188393791,0.1206109978,0.1306914446,0.1130498738,0.1094186639,0.1830140910,0.1809756328,0.1383055292,0.2486155040,0.4321033339
969146824,0.0959767869,1.0000000000,0.0000000000,0.5848959689,0.0959767869,0.1055109199,0.0976717221,0.0636641805,0.1071428571,0.1391288536,0.1845610048,0.2879888390,0.2423341354,0.2851160208
938995902,0.1248748699,1.0000000000,0.0000000000,0.8470401502,0.1248748699,0.1273498258,0.1367269354,0.1197887018,0.1161574920,0.1890495818,0.1823823074,0.1248278732,0.3285836164,0.3642062030
