seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
969604544,0.0000000000,1.0000000000,0.0000000000,0.0282569426,0.2349743733,0.6696094587,0.0671592254
264205439,0.0000000000,1.0000000000,0.0000000000,0.4166208764,0.3899193956,0.1544838507,0.0389758773
384847643,0.0000000000,1.0000000000,0.0000000000,0.3666729733,0.0973132782,0.0807618361,0.4552519124
888942037,0.0000000000,1.0000000000,0.0000000000,0.3510410583,0.0598103074,0.2891910579,0.2999575764
616437104,0.0000000000,1.0000000000,0.0000000000,0.5794941395,0.0067023956,0.3940599036,0.0197435613
286318312,0.0000000000,1.0000000000,0.0000000000,0.6244245570,0.1407410683,0.1564763726,0.0783580021
371484416,0.0000000000,1.0000000000,0.0000000000,0.0551884626,0.3465665260,0.5210362892,0.0772087222
773766931,0.0000000000,1.0000000000,0.0000000000,0.0579078634,0.3835480717,0.0090747883,0.5494692766
363629857,0.0000000000,1.0000000000,0.0000000000,0.3594768795,0.2476665722,0.1898983094,0.2029582389
487244860,0.0000000000,1.0000000000,0.0000000000,0.0516132590,0.5191592060,0.2574598766,0.1717676584
489233920,0.0000000000,1.0000000000,0.0000000000,0.5002396161,0.1164427982,0.0443682792,0.3389493065
468019046,0.0000000000,1.0000000000,0.0000000000,0.2405204921,0.2064693410,0.0234979927,0.5295121741
487121616,0.0000000000,1.0000000000,0.0000000000,0.7216673645,0.2392960296,0.0089094525,0.0301271534
964930208,0.0000000000,1.0000000000,0.0000000000,0.0384556956,0.4174912400,0.4932863193,0.0507667451
241342652,0.0000000000,1.0000000000,0.0000000000,0.3219796369,0.2813560589,0.0742485745,0.3224157298
898227334,0.0000000000,1.0000000000,0.0000000000,0.0572259169,0.2269211406,0.4455898557,0.2702630868
195678799,0.0000000000,1.0000000000,0.0000000000,0.0718342596,0.2033208574,0.3771086384,0.3477362445
316783925,0.0000000000,1.0000000000,0.0000000000,0.4619517741,0.1236237182,0.3522774543,0.0621470534
245204270,0.0000000000,1.0000000000,0.0000000000,0.3809474204,0.2985057983,0.1474304251,0.1731163561
639500687,0.0000000000,1.0000000000,0.0000000000,0.2634512377,0.1794976387,0.1464779407,0.4105731829
184787078,0.0000000000,1.0000000000,0.0000000000,0.7558013918,0.0274301479,0.0736397517,0.1431287086
204562636,0.0000000000,1.0000000000,0.0000000000,0.0637072217,0.7022649229,0.0920668866,0.1419609688
905474903,0.0000000000,1.0000000000,0.0000000000,0.0275324556,0.5478087660,0.3248919617,0.0997668167
812541841,0.0000000000,1.0000000000,0.0000000000,0.1278982897,0.4927711048,0.2337267924,0.1456038130
914617049,0.0000000000,1.0000000000,0.0000000000,0.0387022435,0.1891194269,0.3094507960,0.4627275335
371658980,0.0000000000,1.0000000000,0.0000000000,0.0492105852,0.7047077852,0.2239755719,0.0221060577
71358214,0.0000000000,1.0000000000,0.0000000000,0.2744392515,0.0277193206,0.5407774742,0.1570639537
833897030,0.0000000000,1.0000000000,0.0000000000,0.3197551727,0.1865304976,0.0560667760,0.4376475537
88193980,0.0000000000,1.0000000000,0.0000000000,0.2715191739,0.2781982574,0.3875476475,0.0627349212
348772578,0.0000000000,1.0000000000,0.0000000000,0.5965363373,0.0715928953,0.1598549673,0.1720158001
