seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
167719341,0.1054840664,1.0000000000,0.0000000000,0.3971315399,0.1026623267,0.1054840664,0.1053113196,0.1020067341,0.1071428571,0.1468810313,0.1691865149,0.4060240215,0.2400414510,0.1847480126
129340220,0.1160493049,1.0000000000,0.0000000000,0.4805859172,0.1155250551,0.1160493049,0.1155263105,0.1345874252,0.1288864553,0.1772452373,0.1695774554,0.3695558905,0.0993699466,0.3614967075
564950611,0.1056116321,1.0000000000,0.0000000000,0.3901121637,0.1088647633,0.1056116321,0.1205743601,0.1639095450,0.1151990785,0.1866976233,0.1682755557,0.1710951985,0.5338845457,0.1267447001
7853640,0.1056442953,1.0000000000,0.0000000000,0.3803036978,0.1031504696,0.1056442953,0.1057994624,0.1102794894,0.1071428571,0.1544098637,0.1682102292,0.2084716830,0.4266897610,0.1966283268
465985152,0.1054840664,1.0000000000,0.0000000000,0.3952485832,0.1024478998,0.1054840664,0.1050968926,0.1093070615,0.1071428571,0.1466666043,0.1696153688,0.4201958224,0.2226593234,0.1875294854
679276262,0.1603903748,1.0000000000,0.0000000000,0.5477195164,0.1602865826,0.1603903748,0.1602878381,0.1789284951,0.1732275252,0.2220067648,0.1687365401,0.3864074077,0.0106878068,0.4341682453
522631775,0.1062376231,1.0000000000,0.0000000000,0.4214195139,0.1037437974,0.1062376231,0.1063927902,0.0646946998,0.1071428571,0.1479625019,0.1670235737,0.2360114544,0.3294622055,0.2675027664
727748755,0.1054840664,1.0000000000,0.0000000000,0.3844658984,0.1021198247,0.1054840664,0.1047688176,0.0795373595,0.1071428571,0.1463385292,0.1702715189,0.2472089073,0.3551282387,0.2273913351
763923389,0.1082338347,1.0000000000,0.0000000000,0.4697349616,0.1126542723,0.1082338347,0.1243638692,0.1011840951,0.1071428571,0.1768549518,0.1687590724,0.1630326637,0.2947329958,0.3734752681
920117749,0.1054840664,1.0000000000,0.0000000000,0.3919640278,0.1023570870,0.1054840664,0.1050060798,0.1383725742,0.1071428571,0.1482131678,0.1697969945,0.4781452223,0.2013234747,0.1507343086
799244716,0.1252686405,1.0000000000,0.0000000000,0.5488148804,0.1298032708,0.1252686405,0.1415128676,0.1333419350,0.1139165973,0.1940039503,0.1681840765,0.1293096625,0.2117441989,0.4907620620
517706191,0.1054840664,1.0000000000,0.0000000000,0.6027316488,0.1058236602,0.1054840664,0.1167435562,0.1532358579,0.1166179574,0.1875258174,0.1696732886,0.1773590733,0.1239069423,0.5290606958
492153215,0.1808940686,1.0000000000,0.0000000000,0.8970050788,0.1854286989,0.1808940686,0.1971382957,0.2290340756,0.1751652099,0.2639831615,0.1683550356,0.0178878473,0.1317817329,0.6819753842
235708589,0.1137392931,1.0000000000,0.0000000000,0.4196192875,0.1137381257,0.1137392931,0.1137393811,0.1412380420,0.1265764435,0.1722181889,0.1685312907,0.3421419839,0.3853367552,0.1039899702
599593441,0.1056309132,1.0000000000,0.0000000000,0.3905456836,0.1031370875,0.1056309132,0.1057860803,0.1055167424,0.1071428571,0.1473557920,0.1682369935,0.4139935597,0.2085720872,0.2091973596
139135442,0.1057063004,1.0000000000,0.0000000000,0.5183386797,0.1032124746,0.1057063004,0.1067756601,0.1018408065,0.1071428571,0.1592667428,0.1680862191,0.1988819351,0.2051741833,0.4278576625
931236235,0.1897501665,1.0000000000,0.0000000000,0.6409691310,0.1941543168,0.1897501665,0.2058639136,0.1827004269,0.1785714286,0.2583549963,0.1687916471,0.0000000000,0.4317827656,0.3994255873
845044258,0.1907130207,1.0000000000,0.0000000000,0.6103152878,0.1952476510,0.1907130207,0.2069572478,0.1827004269,0.1785714286,0.2594483305,0.1666049788,0.0000000000,0.4725603401,0.3608346811
119733588,0.1517217891,1.0000000000,0.0000000000,0.4421879349,0.1512535855,0.1517217891,0.1512548409,0.1792205380,0.1645589395,0.2097336487,0.1694653630,0.4545126047,0.3479970541,0.0280249782
785955881,0.1059995450,1.0000000000,0.0000000000,0.3990049842,0.1035057192,0.1059995450,0.1061547121,0.1002522789,0.1071428571,0.1477244238,0.1674997299,0.4035642006,0.2429745731,0.1859614964
117103565,0.1502336545,1.0000000000,0.0000000000,0.4078204466,0.1502327889,0.1502336545,0.1502340443,0.2330978015,0.1686963357,0.2232343290,0.1683709511,0.6690217203,0.0311609834,0.1314463453
87709011,0.1055395631,1.0000000000,0.0000000000,0.4262209364,0.1030457374,0.1055395631,0.1056947302,0.1003820818,0.1071428571,0.1472644419,0.1684196937,0.3610606071,0.1677806334,0.3027390658
488193417,0.1657342782,1.0000000000,0.0000000000,0.4213633522,0.1688263534,0.1657342782,0.1778882128,0.2250140151,0.1785714286,0.2472883915,0.1693029594,0.1756309584,0.6550660823,0.0000000000
657863284,0.1079462780,1.0000000000,0.0000000000,0.4250915354,0.1054524522,0.1079462780,0.1081014451,0.0631039597,0.1071428571,0.1496711568,0.1636062639,0.2713353119,0.3031956973,0.2618627269
728810839,0.1059811487,1.0000000000,0.0000000000,0.3913682145,0.1034873229,0.1059811487,0.1061363157,0.0765881059,0.1071428571,0.1477060274,0.1675365226,0.2405935816,0.3585800535,0.2332898423
418608300,0.1297984724,1.0000000000,0.0000000000,0.4674996766,0.1343331027,0.1297984724,0.1460426996,0.1225227861,0.1183937877,0.1985337822,0.1680787934,0.1203552818,0.3422355040,0.3693304207
921623466,0.1074138767,1.0000000000,0.0000000000,0.5513515347,0.1119485070,0.1074138767,0.1236581038,0.1271457159,0.1071428571,0.1761491865,0.1684552821,0.1647479846,0.1886983150,0.4780984183
774321415,0.1460242691,1.0000000000,0.0000000000,0.3564598463,0.1521617884,0.1460242691,0.1612236478,0.2088533851,0.1460238908,0.2306238265,0.1703108294,0.0933485334,0.6217369521,0.1146036851
208264757,0.1054840664,1.0000000000,0.0000000000,0.4022084725,0.1029774044,0.1054840664,0.1056263972,0.0772509312,0.1071428571,0.1471961089,0.1685563596,0.3571425712,0.2350056370,0.2392954322
671231413,0.1426010584,1.0000000000,0.0000000000,0.7182813663,0.1496138729,0.1426010584,0.1586757323,0.1964695458,0.1426006801,0.2313160300,0.1685602391,0.1304142650,0.0843843747,0.6166411212
