Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8030159303,1.0000000000,0.5000000000,2.0000000000,1.0199526307,1.0000000000,-0.2528266230,1.0000000000
C3,0.4861371827,2.0000000000,0.0015799114,1.0000000000,0.5422818130,2.0000000000,-0.4481198749,2.0000000000
C1,0.1532482262,3.0000000000,1.0000000000,3.0000000000,0.3996331659,3.0000000000,-0.6214122839,3.0000000000
