seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
99628377,0.0000000000,1.0000000000,0.0000000000,0.1667804667,0.0316027576,0.0126307069,0.7889860689
310234569,0.0000000000,1.0000000000,0.0000000000,0.0150369764,0.3232515293,0.3986911843,0.2630203101
559098679,0.0000000000,1.0000000000,0.0000000000,0.0138139623,0.4870133770,0.1737305299,0.3254421307
322162903,0.0000000000,1.0000000000,0.0000000000,0.1417429102,0.7082401482,0.0406829651,0.1093339765
532907118,0.0000000000,1.0000000000,0.0000000000,0.0751901908,0.2863244639,0.3368749193,0.3016104260
311789440,0.0000000000,1.0000000000,0.0000000000,0.7990844077,0.0205822319,0.0742382079,0.1060951524
345094490,0.0000000000,1.0000000000,0.0000000000,0.4609400877,0.3375396721,0.1328213604,0.0686988799
775855774,0.0000000000,1.0000000000,0.0000000000,0.2073177105,0.6637495600,0.0322180888,0.0967146406
67463268,0.0000000000,1.0000000000,0.0000000000,0.5673892168,0.4042706361,0.0168383704,0.0115017766
34542166,0.0000000000,1.0000000000,0.0000000000,0.3666678408,0.3807076095,0.1355065252,0.1171180245
294638152,0.0000000000,1.0000000000,0.0000000000,0.0398317981,0.1446001626,0.3186992283,0.4968688111
199021990,0.0000000000,1.0000000000,0.0000000000,0.0108598966,0.5762620818,0.3607739859,0.0521040357
937535339,0.0000000000,1.0000000000,0.0000000000,0.7177573815,0.0364217087,0.1306494946,0.1151714152
654849094,0.0000000000,1.0000000000,0.0000000000,0.5314197661,0.0997857615,0.2109956505,0.1577988219
879953673,0.0000000000,1.0000000000,0.0000000000,0.3603944982,0.2000100125,0.3755637872,0.0640317021
104719965,0.0000000000,1.0000000000,0.0000000000,0.0119633977,0.4321280365,0.3184789007,0.2374296652
314417081,0.0000000000,1.0000000000,0.0000000000,0.3032153272,0.4888178291,0.0947511323,0.1132157114
791290320,0.0000000000,1.0000000000,0.0000000000,0.0624596451,0.3425520305,0.4099031680,0.1850851564
799878406,0.0000000000,1.0000000000,0.0000000000,0.4927293551,0.3560183187,0.0902425247,0.0610098014
564442734,0.0000000000,1.0000000000,0.0000000000,0.1840197844,0.3196235461,0.0701955962,0.4261610733
636954316,0.0000000000,1.0000000000,0.0000000000,0.1555629317,0.2025911181,0.4988537734,0.1429921768
46399436,0.0000000000,1.0000000000,0.0000000000,0.3924071526,0.3172409370,0.1293843069,0.1609676036
43953901,0.0000000000,1.0000000000,0.0000000000,0.4475370128,0.0667458290,0.2837983004,0.2019188578
77793586,0.0000000000,1.0000000000,0.0000000000,0.3872586310,0.1094081239,0.3175214619,0.1858117832
963277945,0.0000000000,1.0000000000,0.0000000000,0.8848694677,0.0192048287,0.0203798384,0.0755458651
258316899,0.0000000000,1.0000000000,0.0000000000,0.0417303290,0.1162965723,0.1341463974,0.7078267014
127148343,0.0000000000,1.0000000000,0.0000000000,0.1745101975,0.1591869254,0.0838950353,0.5824078418
636504967,0.0000000000,1.0000000000,0.0000000000,0.2639462375,0.2818060289,0.4515134465,0.0027342870
34486423,0.0000000000,1.0000000000,0.0000000000,0.2482148466,0.2217342698,0.0659244073,0.4641264764
1549013,0.0000000000,1.0000000000,0.0000000000,0.3202964827,0.1172511945,0.1608503387,0.4016019841
