fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9242935684,1.0000000000,0.0000000000,1.0000000000,1.1196632181,1.0000000000,0.0799962867,1.0000000000
0.4097250576,2.0000000000,0.4043281894,2.0000000000,0.4442625425,2.0000000000,-0.1273319890,2.0000000000
0.0588975361,3.0000000000,1.0000000000,3.0000000000,0.3437866115,3.0000000000,-0.2726483718,3.0000000000
