seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
545669528,0.0000000000,1.0000000000,0.0000000000,0.3110014204,0.2585684818,0.3189747411,0.1114553567
125882464,0.0000000000,1.0000000000,0.0000000000,0.2500088977,0.0077881646,0.1206965046,0.6215064331
273088369,0.0000000000,1.0000000000,0.0000000000,0.0338781672,0.3912397144,0.4825104653,0.0923716530
52829782,0.0000000000,1.0000000000,0.0000000000,0.0952693300,0.2509417717,0.2615808648,0.3922080335
702812878,0.0000000000,1.0000000000,0.0000000000,0.3666978107,0.1081614643,0.1845971296,0.3405435954
107749915,0.0000000000,1.0000000000,0.0000000000,0.2760791834,0.1715478995,0.3171678476,0.2352050695
131805283,0.0000000000,1.0000000000,0.0000000000,0.2532295891,0.0911819306,0.3231924670,0.3323960133
633421567,0.0000000000,1.0000000000,0.0000000000,0.1655208518,0.3711074139,0.3810122829,0.0823594514
299751930,0.0000000000,1.0000000000,0.0000000000,0.6079402093,0.1307517628,0.1332747291,0.1280332987
304367164,0.0000000000,1.0000000000,0.0000000000,0.1453330443,0.3995163885,0.1390276296,0.3161229376
15600479,0.0000000000,1.0000000000,0.0000000000,0.2383729025,0.2429497833,0.1417571047,0.3769202094
3833257,0.0000000000,1.0000000000,0.0000000000,0.3641200591,0.2576159485,0.1009080099,0.2773559826
960617217,0.0000000000,1.0000000000,0.0000000000,0.0957666420,0.3696294854,0.2246803767,0.3099234960
582494097,0.0000000000,1.0000000000,0.0000000000,0.2026786593,0.2603581919,0.2918193906,0.2451437582
293344057,0.0000000000,1.0000000000,0.0000000000,0.3314578900,0.0939567352,0.3963648529,0.1782205218
988002591,0.0000000000,1.0000000000,0.0000000000,0.1500544854,0.1439970057,0.3478300471,0.3581184618
857068928,0.0000000000,1.0000000000,0.0000000000,0.2284195284,0.2597479815,0.2031783794,0.3086541107
486978864,0.0000000000,1.0000000000,0.0000000000,0.4842103267,0.0147815528,0.4229015332,0.0781065873
894763747,0.0000000000,1.0000000000,0.0000000000,0.1260446680,0.2709693789,0.3135251434,0.2894608097
247233318,0.0000000000,1.0000000000,0.0000000000,0.2061386463,0.2768789113,0.4984001370,0.0185823054
504281078,0.0000000000,1.0000000000,0.0000000000,0.2338265052,0.2393368110,0.3448421618,0.1819945219
198534030,0.0000000000,1.0000000000,0.0000000000,0.0257452004,0.1407711682,0.3573967887,0.4760868426
749640869,0.0000000000,1.0000000000,0.0000000000,0.4170061641,0.0182009647,0.1544184317,0.4103744396
586520326,0.0000000000,1.0000000000,0.0000000000,0.0335436183,0.4876060724,0.3510427691,0.1278075402
311331472,0.0000000000,1.0000000000,0.0000000000,0.2718241743,0.0554352813,0.3200114758,0.3527290686
160204794,0.0000000000,1.0000000000,0.0000000000,0.6168273511,0.1063493223,0.0618017515,0.2150215751
408927439,0.0000000000,1.0000000000,0.0000000000,0.2624994603,0.2494529425,0.0838753675,0.4041722297
465604831,0.0000000000,1.0000000000,0.0000000000,0.3367542601,0.2294652270,0.1797143494,0.2540661634
905973471,0.0000000000,1.0000000000,0.0000000000,0.2149753196,0.5895523051,0.1029621275,0.0925102479
434890090,0.0000000000,1.0000000000,0.0000000000,0.4526476971,0.1509291116,0.1810870068,0.2153361845
