objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1161999702,0.0249277242,1.0000000000,0.0000000000,0.0000000000,0.0000000000,13290.2653730853,71566.5423907615,0.1161999702,0.1229412536,0.1215143405,0.1269629875,0.1247134516,0.1734776677,-33.9442861133,0.0000000000,True,True,30,0.2733267869,1.0000000000,0.7094000000
