Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9525044608,1.0000000000,0.0000000000,1.0000000000,1.0699364924,1.0000000000,0.0394283617,1.0000000000
C3,0.3878289618,2.0000000000,0.5945711525,2.0000000000,0.2296800091,2.0000000000,-0.3064006122,2.0000000000
C1,0.0369502323,3.0000000000,1.0000000000,3.0000000000,0.1793125378,3.0000000000,-0.5000793733,3.0000000000
