seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
862815500,0.0000000000,1.0000000000,0.0000000000,0.2017748198,0.2937101963,0.3532363668,0.1512786172
944513807,0.0000000000,1.0000000000,0.0000000000,0.1639125294,0.4035176993,0.0736751367,0.3588946346
357274216,0.0000000000,1.0000000000,0.0000000000,0.2570874869,0.2181260106,0.4972368904,0.0275496121
51821572,0.0000000000,1.0000000000,0.0000000000,0.4279675781,0.1548433409,0.2092066434,0.2079824375
512643277,0.0000000000,1.0000000000,0.0000000000,0.1768417754,0.1967762376,0.0742644927,0.5521174943
733293500,0.0000000000,1.0000000000,0.0000000000,0.4718003733,0.1939116068,0.0636257294,0.2706622905
102060145,0.0000000000,1.0000000000,0.0000000000,0.0231450258,0.2740768985,0.0252285904,0.6775494854
201676949,0.0000000000,1.0000000000,0.0000000000,0.1837960562,0.3924037378,0.2117786717,0.2120215343
816428937,0.0000000000,1.0000000000,0.0000000000,0.3468658587,0.1733894499,0.1650046487,0.3147400427
538202021,0.0000000000,1.0000000000,0.0000000000,0.1231301042,0.3964136187,0.3081791573,0.1722771199
372177806,0.0000000000,1.0000000000,0.0000000000,0.2288722583,0.2755378873,0.2116528769,0.2839369776
888276144,0.0000000000,1.0000000000,0.0000000000,0.2987678734,0.1585587076,0.3036040272,0.2390693918
977100670,0.0000000000,1.0000000000,0.0000000000,0.0686068951,0.5505948580,0.2998206678,0.0809775790
381002927,0.0000000000,1.0000000000,0.0000000000,0.0251230144,0.3360964992,0.5754063964,0.0633740900
745784042,0.0000000000,1.0000000000,0.0000000000,0.3043901787,0.4550607449,0.1901160064,0.0504330699
745338211,0.0000000000,1.0000000000,0.0000000000,0.1621898900,0.1986563139,0.5677061479,0.0714476482
757885500,0.0000000000,1.0000000000,0.0000000000,0.4035165639,0.1725136441,0.0223061022,0.4016636897
107627487,0.0000000000,1.0000000000,0.0000000000,0.3663255915,0.0949576362,0.2589636418,0.2797531305
673486954,0.0000000000,1.0000000000,0.0000000000,0.5227430665,0.1399316831,0.2458764581,0.0914487922
869622352,0.0000000000,1.0000000000,0.0000000000,0.2801705298,0.1779409909,0.2017673111,0.3401211682
112569191,0.0000000000,1.0000000000,0.0000000000,0.2552524939,0.4146035684,0.2645756486,0.0655682891
964564025,0.0000000000,1.0000000000,0.0000000000,0.1269929360,0.0422268137,0.4059586424,0.4248216079
833164281,0.0000000000,1.0000000000,0.0000000000,0.2246206084,0.1858799190,0.2549849840,0.3345144885
603154910,0.0000000000,1.0000000000,0.0000000000,0.2297542156,0.2521832295,0.1771214309,0.3409411240
471294456,0.0000000000,1.0000000000,0.0000000000,0.2453872271,0.2328171168,0.2368671911,0.2849284651
225638172,0.0000000000,1.0000000000,0.0000000000,0.0993725429,0.3722724761,0.2976915256,0.2306634554
687485850,0.0000000000,1.0000000000,0.0000000000,0.3355374768,0.3443192666,0.3201432566,0.0000000000
302166148,0.0000000000,1.0000000000,0.0000000000,0.2591270914,0.3141413220,0.1657308954,0.2610006912
754236953,0.0000000000,1.0000000000,0.0000000000,0.3960483825,0.0264048255,0.5199791775,0.0575676145
75993726,0.0000000000,1.0000000000,0.0000000000,0.2597855509,0.1131152335,0.1270149421,0.5000842736
