fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9526451276,1.0000000000,0.0000000000,1.0000000000,1.1387343178,1.0000000000,0.1538513040,1.0000000000
0.3918618887,2.0000000000,0.4656719588,2.0000000000,0.3759933460,2.0000000000,-0.0667917106,2.0000000000
0.0368407974,3.0000000000,1.0000000000,3.0000000000,0.2990035707,3.0000000000,-0.2107898751,3.0000000000
