objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1543005863,0.0489142132,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4911844249,0.1320815461,0.1543005863,0.1589735139,0.1607024196,0.1843069263,0.1607631807,0.2180594462,-13.1026177634,0.0000000000,True,True
