seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
16154028,0.0000000000,1.0000000000,0.0000000000,0.0398724740,0.4401539040,0.1749034864,0.3450701355
239147893,0.0000000000,1.0000000000,0.0000000000,0.2344008058,0.3225472556,0.2523551853,0.1906967534
379741612,0.0000000000,1.0000000000,0.0000000000,0.1697264755,0.4556148780,0.2592815129,0.1153771335
844550351,0.0000000000,1.0000000000,0.0000000000,0.0757919415,0.2544656429,0.4165272910,0.2532151246
710832807,0.0000000000,1.0000000000,0.0000000000,0.2361620546,0.2804192574,0.3331847720,0.1502339161
614079301,0.0000000000,1.0000000000,0.0000000000,0.3230115638,0.3694078830,0.2463618415,0.0612187118
470520952,0.0000000000,1.0000000000,0.0000000000,0.0549924855,0.3971266524,0.3337242310,0.2141566310
633753122,0.0000000000,1.0000000000,0.0000000000,0.2083439925,0.1194322318,0.3614280011,0.3107957746
877882487,0.0000000000,1.0000000000,0.0000000000,0.3332161696,0.2641203550,0.1726219463,0.2300415290
905074577,0.0000000000,1.0000000000,0.0000000000,0.2102297608,0.0648157684,0.4263529919,0.2986014788
755338119,0.0000000000,1.0000000000,0.0000000000,0.1424999716,0.3810110904,0.1469994316,0.3294895064
509680161,0.0000000000,1.0000000000,0.0000000000,0.1541699087,0.2876395258,0.3882020624,0.1699885031
219890334,0.0000000000,1.0000000000,0.0000000000,0.2469173217,0.1477635175,0.1669090129,0.4384101478
138756124,0.0000000000,1.0000000000,0.0000000000,0.2806333237,0.1902604811,0.5179339502,0.0111722451
370281009,0.0000000000,1.0000000000,0.0000000000,0.3173909541,0.0955687533,0.1720410596,0.4149992329
640479107,0.0000000000,1.0000000000,0.0000000000,0.3876507230,0.2515768625,0.2207953516,0.1399770630
187035850,0.0000000000,1.0000000000,0.0000000000,0.0584724181,0.5045759853,0.2324009318,0.2045506647
634426239,0.0000000000,1.0000000000,0.0000000000,0.1262837425,0.3278679439,0.2625626798,0.2832856337
826697838,0.0000000000,1.0000000000,0.0000000000,0.0331358829,0.2412199165,0.3232545285,0.4023896722
800068157,0.0000000000,1.0000000000,0.0000000000,0.2534890455,0.2138154026,0.1800721593,0.3526233926
351717517,0.0000000000,1.0000000000,0.0000000000,0.1337242683,0.4879133132,0.1281572476,0.2502051709
126542224,0.0000000000,1.0000000000,0.0000000000,0.3297106485,0.3845307581,0.1214841857,0.1642744077
218022839,0.0000000000,1.0000000000,0.0000000000,0.2284565796,0.0808256636,0.5408985371,0.1498192197
652774192,0.0000000000,1.0000000000,0.0000000000,0.3015825157,0.0978465893,0.3097879905,0.2907829045
932570509,0.0000000000,1.0000000000,0.0000000000,0.3699557635,0.4076169926,0.2114148149,0.0110124290
944756512,0.0000000000,1.0000000000,0.0000000000,0.4853851593,0.0174895563,0.0217118808,0.4754134036
562807059,0.0000000000,1.0000000000,0.0000000000,0.1175583045,0.4535091855,0.1558333390,0.2730991710
403842296,0.0000000000,1.0000000000,0.0000000000,0.1858321580,0.2710653922,0.3855474942,0.1575549557
203955851,0.0000000000,1.0000000000,0.0000000000,0.3133820423,0.1649041466,0.0197313207,0.5019824905
749407992,0.0000000000,1.0000000000,0.0000000000,0.3738858225,0.3442885813,0.1885612809,0.0932643153
