seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
157835723,0.0925656520,1.0000000000,0.0000000000,0.3551820930,0.1571038745,0.1639958881,0.1477255292,0.2501452165,0.1852203240,0.0925656520,0.4636118862,0.4068287618,0.1261560116,0.0034033404
790039292,0.1591881922,1.0000000000,0.0000000000,0.7052276842,0.2215200398,0.2259841535,0.2096679744,0.3149248925,0.2500000000,0.1591881922,0.4591329835,0.5408670165,0.0000000000,0.0000000000
724608866,0.0401920239,0.8750000000,0.0000000000,16904339.6706020534,0.1161763247,0.1187104702,0.1188989093,0.1650180638,0.1075181364,0.0401920239,0.4631094270,0.1421065843,0.1626333553,0.2321506334
963385742,0.1118885933,0.8750000000,0.0000000000,41666667.4198748469,0.1702122207,0.1703184665,0.1704610853,0.2225672702,0.1704287106,0.1118885933,0.4625126541,0.1431783465,0.0162854360,0.3780235635
363405282,0.1570522045,1.0000000000,0.0000000000,0.7041442124,0.2212269164,0.2256910301,0.2093748509,0.3146317690,0.2497068765,0.1570522045,0.4661668479,0.5332469052,0.0000000000,0.0005862470
91555956,0.0520128175,0.8750000000,0.0000000000,35983540.9039413705,0.1304819601,0.1375881932,0.1216038535,0.1685572428,0.1503621066,0.0520128175,0.4647500614,0.2425146392,0.0564186439,0.2363166554
204645079,0.1112453160,1.0000000000,0.0000000000,0.5948949640,0.1872296168,0.1897637624,0.1899522015,0.2028392532,0.1785714286,0.1112453160,0.4633707914,0.0000000000,0.3155740603,0.2210551484
522438803,0.1474737258,0.8750000000,0.0000000000,48488573.6894298717,0.2059503822,0.2060566279,0.2061992468,0.2583054316,0.2060062703,0.1474737258,0.4633320401,0.0089329189,0.0790545405,0.4486805004
32586068,0.0759138925,1.0000000000,0.0000000000,0.5714233422,0.1437586567,0.1508648899,0.1348805502,0.2325707323,0.1676458398,0.0759138925,0.4609732626,0.3743184170,0.0298652506,0.1348430698
740416035,0.0760307900,1.0000000000,0.0000000000,0.6158030948,0.1514047457,0.1585109788,0.1425266391,0.2327609518,0.1712848922,0.0760307900,0.4611199065,0.3745522121,0.0145730727,0.1497548086
534978506,0.0803224495,1.0000000000,0.0000000000,0.6522255577,0.1566644445,0.1637706776,0.1477863379,0.2379020140,0.1765445910,0.0803224495,0.4628971859,0.3830570571,0.0040536752,0.1499920818
493193279,0.0634303263,0.8750000000,0.0000000000,13920491.6450112890,0.1392999516,0.1418340972,0.1420225363,0.1686219878,0.1306417633,0.0634303263,0.4625893610,0.0958593304,0.1714950167,0.2700562918
