seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
838843778,0.0000000000,1.0000000000,0.0000000000,0.4288016579,0.1139339763,0.1356836114,0.3215807544
437440361,0.0000000000,1.0000000000,0.0000000000,0.2197252706,0.0029493648,0.0551553664,0.7221699982
937883834,0.0000000000,1.0000000000,0.0000000000,0.1094400058,0.4303156179,0.1191572717,0.3410871045
396154444,0.0000000000,1.0000000000,0.0000000000,0.2409392476,0.3773798851,0.3436311210,0.0380497463
433023567,0.0000000000,1.0000000000,0.0000000000,0.8309538108,0.0637816069,0.0225685316,0.0826960507
22235287,0.0000000000,1.0000000000,0.0000000000,0.0698126335,0.1102098017,0.7311335561,0.0888440087
533223253,0.0000000000,1.0000000000,0.0000000000,0.2978291891,0.1945841241,0.2531124912,0.2544741956
415079856,0.0000000000,1.0000000000,0.0000000000,0.0304554647,0.1459020195,0.4310376631,0.3926048527
547815805,0.0000000000,1.0000000000,0.0000000000,0.1692885560,0.1177158212,0.4636579700,0.2493376528
946113420,0.0000000000,1.0000000000,0.0000000000,0.2865242876,0.3326187388,0.0910318070,0.2898251666
406640497,0.0000000000,1.0000000000,0.0000000000,0.3815237567,0.1687626481,0.2487602885,0.2009533067
435326080,0.0000000000,1.0000000000,0.0000000000,0.4875388395,0.1365719311,0.0644000699,0.3114891595
812141419,0.0000000000,1.0000000000,0.0000000000,0.1965519565,0.0295893118,0.5336366519,0.2402220799
485641402,0.0000000000,1.0000000000,0.0000000000,0.0211472521,0.4279827548,0.1694305921,0.3814394010
250264899,0.0000000000,1.0000000000,0.0000000000,0.1631840063,0.0503900253,0.3359717103,0.4504542581
519115143,0.0000000000,1.0000000000,0.0000000000,0.0445187846,0.3295376792,0.3639027887,0.2620407475
506728384,0.0000000000,1.0000000000,0.0000000000,0.2461504831,0.0236197204,0.2200790167,0.5101507797
408590979,0.0000000000,1.0000000000,0.0000000000,0.2437391265,0.0323278416,0.4218968445,0.3020361873
578795718,0.0000000000,1.0000000000,0.0000000000,0.1642566027,0.0672640204,0.5793242307,0.1891551462
970821503,0.0000000000,1.0000000000,0.0000000000,0.1259669573,0.7520875103,0.0020094732,0.1199360591
913031233,0.0000000000,1.0000000000,0.0000000000,0.0846584611,0.0458909792,0.2062141748,0.6632363850
488383830,0.0000000000,1.0000000000,0.0000000000,0.2969175774,0.5398400367,0.1207042705,0.0425381154
379475748,0.0000000000,1.0000000000,0.0000000000,0.0903432794,0.2421601966,0.1525147686,0.5149817554
610144828,0.0000000000,1.0000000000,0.0000000000,0.1484216908,0.2614140620,0.0326425035,0.5575217436
115598955,0.0000000000,1.0000000000,0.0000000000,0.5431223757,0.0683333392,0.2620609769,0.1264833082
743879107,0.0000000000,1.0000000000,0.0000000000,0.1315515485,0.1970917374,0.6067858492,0.0645708649
429830320,0.0000000000,1.0000000000,0.0000000000,0.4757760309,0.2122360415,0.1177711284,0.1942167992
302802132,0.0000000000,1.0000000000,0.0000000000,0.4888118082,0.3907302472,0.0943375817,0.0261203629
5890033,0.0000000000,1.0000000000,0.0000000000,0.1582262945,0.5108722113,0.0564019717,0.2744995225
888646655,0.0000000000,1.0000000000,0.0000000000,0.1580967784,0.0926187637,0.0887101947,0.6605742632
