fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9525346383,1.0000000000,0.0000000000,1.0000000000,1.0750092132,1.0000000000,0.0413932824,1.0000000000
0.3878097089,2.0000000000,0.5126860427,2.0000000000,0.2533643180,2.0000000000,-0.2856934009,2.0000000000
0.0369267550,3.0000000000,1.0000000000,3.0000000000,0.1963602360,3.0000000000,-0.4773949632,3.0000000000
