seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
694262435,0.1756078256,1.0000000000,0.0000000000,0.4024231939,0.1756078256,0.1780674874,0.1873174224,0.2011770252,0.1668887494,0.2398085051,0.1825192712,0.0233653584,0.5941757905,0.1999395799
766188125,0.1570383971,1.0000000000,0.0000000000,0.4161320464,0.1570383971,0.1615730274,0.1543460134,0.2499900033,0.1855885374,0.2329740362,0.1826759402,0.6885011347,0.0954630859,0.0333598392
417035785,0.1202130225,1.0000000000,0.0000000000,0.5236409712,0.1202130225,0.1272406129,0.1201937564,0.1457787333,0.1400777633,0.1819126832,0.1826251798,0.3038554418,0.0769873305,0.4365320479
199775651,0.0971444064,1.0000000000,0.0000000000,0.3827311842,0.0971444064,0.1054840664,0.0985856439,0.1439322280,0.1170091472,0.1595391510,0.1826378663,0.2146699699,0.4795676011,0.1231245627
864314383,0.1185407088,1.0000000000,0.0000000000,0.3658560630,0.1185407088,0.1210328034,0.1302423690,0.1165034969,0.1098540654,0.1827334516,0.1826000101,0.1374347263,0.4247479951,0.2552172685
804124525,0.0989801191,1.0000000000,0.0000000000,0.4002270927,0.0989801191,0.1060077096,0.0989380005,0.1335064585,0.1188448600,0.1574168082,0.1826708850,0.4128250618,0.2850509160,0.1194531372
25101324,0.1872580719,1.0000000000,0.0000000000,0.5034561168,0.1872580719,0.1897501665,0.1989615197,0.1846038242,0.1785714286,0.2514526023,0.1825964351,0.0000000000,0.5609522248,0.2564513402
715407129,0.1219847228,1.0000000000,0.0000000000,0.3795136541,0.1219847228,0.1290123132,0.1219811385,0.1598236064,0.1418494636,0.1837000653,0.1825938162,0.5082504650,0.0734439299,0.2357117889
84388104,0.2477366421,1.0000000000,0.0000000000,0.5335673646,0.2477366421,0.2477119087,0.2567985015,0.3105410247,0.2477115304,0.3261986802,0.1825364012,0.0000000000,0.8128866597,0.0045769392
738984003,0.0959832203,1.0000000000,0.0000000000,0.3610434607,0.0959832203,0.1054840664,0.1019593657,0.1009984524,0.1071428571,0.1544504484,0.1825447279,0.1940560151,0.3937931884,0.2296060687
825953844,0.1426279757,1.0000000000,0.0000000000,0.4996099498,0.1426279757,0.1496381185,0.1426292311,0.1681762388,0.1624752689,0.2043481579,0.1825492415,0.3856628361,0.0321923194,0.3995956031
131057751,0.1444907936,1.0000000000,0.0000000000,0.4729638729,0.1444907936,0.1515183841,0.1444493382,0.1700565044,0.1643555345,0.2061682650,0.1826695585,0.4218207906,0.0284317881,0.3670778628
433835864,0.1011785807,1.0000000000,0.0000000000,0.3935007623,0.1011785807,0.1081999227,0.1011798361,0.1267380430,0.1210370731,0.1628987629,0.1825716399,0.4197726773,0.1150687109,0.2825869718
123753803,0.1579081676,1.0000000000,0.0000000000,0.4063196179,0.1579081676,0.1623166327,0.1552616855,0.2507336086,0.1863321428,0.2338897084,0.1823318065,0.6903324790,0.0519398430,0.0753958715
567282216,0.1587124201,1.0000000000,0.0000000000,0.3829849995,0.1587124201,0.1657342782,0.1587136755,0.2332816947,0.1785714286,0.2204326022,0.1825726721,0.6551877857,0.0000000000,0.1622395422
927562550,0.1493354906,1.0000000000,0.0000000000,0.4177250394,0.1493354906,0.1563499970,0.1493367460,0.2196023406,0.1691871473,0.2078155537,0.1825579686,0.6278437808,0.1708296881,0.0187685625
80869551,0.2230286955,1.0000000000,0.0000000000,1.0278114129,0.2230286955,0.2230278299,0.2320663002,0.2768963173,0.2230274516,0.3047065980,0.1826326462,0.0455351602,0.0084099366,0.7634222571
397578193,0.0959642494,1.0000000000,0.0000000000,0.4236569650,0.0959642494,0.1054840664,0.0986132422,0.1199162327,0.1142152628,0.1560714377,0.1825826697,0.3710134338,0.1287123315,0.3176915650
973120517,0.0959653434,1.0000000000,0.0000000000,0.3798023820,0.0959653434,0.1054840664,0.0986143362,0.1151494934,0.1071428571,0.1401840479,0.1825804816,0.2519234149,0.4093290363,0.1561670673
300948691,0.1204068154,1.0000000000,0.0000000000,0.5630125616,0.1204068154,0.1228989100,0.1321139950,0.1542564339,0.1117201721,0.1846050776,0.1825889714,0.1337025130,0.1655223506,0.5181861650
132216707,0.1005116622,1.0000000000,0.0000000000,0.4282095127,0.1005116622,0.1075392527,0.1005108525,0.1260773730,0.1203764031,0.1622297792,0.1825882672,0.3792088274,0.1163900510,0.3218128545
