seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
943942816,0.0000000000,1.0000000000,0.0000000000,0.0763662428,0.0293728302,0.5381881421,0.3560727849
546628568,0.0000000000,1.0000000000,0.0000000000,0.3333783379,0.4700846533,0.1360766866,0.0604603222
48212378,0.0000000000,1.0000000000,0.0000000000,0.1193849351,0.3798738913,0.4311418923,0.0695992813
342747882,0.0000000000,1.0000000000,0.0000000000,0.1610494129,0.0726104664,0.4622266574,0.3041134634
326073790,0.0000000000,1.0000000000,0.0000000000,0.1909793575,0.4202797492,0.1428861790,0.2458547144
664233682,0.0000000000,1.0000000000,0.0000000000,0.3516204275,0.3693206477,0.2077363845,0.0713225403
518931330,0.0000000000,1.0000000000,0.0000000000,0.1702818123,0.2302096298,0.3385122504,0.2609963076
126142886,0.0000000000,1.0000000000,0.0000000000,0.2448474163,0.5144508149,0.0608111837,0.1798905851
12811295,0.0000000000,1.0000000000,0.0000000000,0.3710800470,0.0289703465,0.1716742239,0.4282753826
42295106,0.0000000000,1.0000000000,0.0000000000,0.1670653720,0.3966115989,0.1287725589,0.3075504702
15432606,0.0000000000,1.0000000000,0.0000000000,0.2414942954,0.2733594455,0.2621823093,0.2229639498
241256793,0.0000000000,1.0000000000,0.0000000000,0.2631210092,0.1984875074,0.2169519070,0.3214395764
935293923,0.0000000000,1.0000000000,0.0000000000,0.2652150563,0.1405485858,0.3320616480,0.2621747098
54256343,0.0000000000,1.0000000000,0.0000000000,0.2686907576,0.0275096599,0.3661951464,0.3376044361
601586391,0.0000000000,1.0000000000,0.0000000000,0.4129103194,0.0342077178,0.1255300228,0.4273519400
7730759,0.0000000000,1.0000000000,0.0000000000,0.0834443950,0.2257719318,0.3020468958,0.3887367773
49770321,0.0000000000,1.0000000000,0.0000000000,0.2853669446,0.2555679000,0.1724585060,0.2866066494
322097786,0.0000000000,1.0000000000,0.0000000000,0.3276657719,0.1338502086,0.3598368816,0.1786471379
163552143,0.0000000000,1.0000000000,0.0000000000,0.3425505601,0.0964847766,0.0419050769,0.5190595865
406998710,0.0000000000,1.0000000000,0.0000000000,0.2759586906,0.3762361058,0.1861976452,0.1616075584
52166034,0.0000000000,1.0000000000,0.0000000000,0.3370845390,0.1141700732,0.1050796543,0.4436657336
859174352,0.0000000000,1.0000000000,0.0000000000,0.0681098040,0.4769601008,0.0743755795,0.3805545157
452490458,0.0000000000,1.0000000000,0.0000000000,0.4773656864,0.2250422336,0.2297519333,0.0678401467
13476453,0.0000000000,1.0000000000,0.0000000000,0.0931948598,0.3889967188,0.2003925688,0.3174158527
576978,0.0000000000,1.0000000000,0.0000000000,0.4186773568,0.2103620914,0.3588768724,0.0120836794
362806690,0.0000000000,1.0000000000,0.0000000000,0.1400893980,0.3472319692,0.2726172387,0.2400613941
456953500,0.0000000000,1.0000000000,0.0000000000,0.1688524931,0.1423314715,0.2485004440,0.4403155914
677099255,0.0000000000,1.0000000000,0.0000000000,0.3495998154,0.1725006937,0.2575189991,0.2203804918
589075012,0.0000000000,1.0000000000,0.0000000000,0.3807196523,0.0075256528,0.2094009458,0.4023537491
764764872,0.0000000000,1.0000000000,0.0000000000,0.3427635887,0.1058763967,0.2417345969,0.3096254177
