seed,objective,rho,cr_proxy,score_delta,entropy_diff,critic_diff,w_cost,w_emissions,w_reliability,w_social
255396303,0.0895724004,0.8750000000,0.0000000000,17141307.9278265461,0.0959767869,0.1055109199,0.4076624466,0.2484970503,0.1343201256,0.2095203775
553309215,0.0895724004,1.0000000000,0.0000000000,0.2473471445,0.0959767869,0.1055109199,0.2746055822,0.2309892694,0.1904921068,0.3039130416
863011456,0.0895724004,1.0000000000,0.0000000000,0.4801139926,0.0959767869,0.1055109199,0.2145487036,0.3276106138,0.2291585596,0.2286821230
643409639,0.0895724004,1.0000000000,0.0000000000,0.1837176365,0.0959767869,0.1055109199,0.3171291673,0.2399081225,0.1989695110,0.2439931992
469899067,0.0895724004,1.0000000000,0.0000000000,0.3563789419,0.0959767869,0.1055109199,0.2109449051,0.2074702284,0.1762572313,0.4053276352
167694822,0.0895724004,1.0000000000,0.0000000000,0.3890949900,0.0959767869,0.1055109199,0.2670991493,0.3885667727,0.2052373601,0.1390967178
845147323,0.0895724004,1.0000000000,0.0000000000,0.3349548038,0.0959767869,0.1055109199,0.2138465710,0.2728582568,0.1398374933,0.3734576789
398775623,0.0895724004,1.0000000000,0.0000000000,0.3334689929,0.0959767869,0.1055109199,0.2774915972,0.2890885592,0.2216334938,0.2117863499
167763124,0.0895724004,1.0000000000,0.0000000000,0.4585325679,0.0959767869,0.1055109199,0.2025048283,0.2810738209,0.2058039235,0.3106174273
328708358,0.0895724004,1.0000000000,0.0000000000,0.4999395485,0.0959767869,0.1055109199,0.2151536703,0.4420489561,0.2076084212,0.1351889523
412332466,0.0895724004,1.0000000000,0.0000000000,0.1680972710,0.0959767869,0.1055109199,0.3905161687,0.2179081976,0.2498593809,0.1417162528
322836655,0.0895724004,1.0000000000,0.0000000000,0.0294217896,0.0959767869,0.1055109199,0.4210758318,0.2265006898,0.2143703774,0.1380531010
417732489,0.0895724004,1.0000000000,0.0000000000,0.3558505801,0.0959767869,0.1055109199,0.2803514418,0.3750849620,0.1998583286,0.1447052676
933926565,0.0895724004,1.0000000000,0.0000000000,8266740.5801657857,0.0959767869,0.1055109199,0.3906733030,0.2708959529,0.1431455719,0.1952851723
788843758,0.0895724004,1.0000000000,0.0000000000,0.2523099055,0.0959767869,0.1055109199,0.2530118320,0.2440725358,0.1722866224,0.3306290097
647224989,0.0895724004,1.0000000000,0.0000000000,0.3143429052,0.0959767869,0.1055109199,0.2610430840,0.2464399793,0.2023935522,0.2901233845
864721824,0.0895724004,1.0000000000,0.0000000000,0.6776527440,0.0959767869,0.1055109199,0.2454703909,0.2642777732,0.3634667296,0.1267851063
126815053,0.0895724004,1.0000000000,0.0000000000,0.2473925236,0.0959767869,0.1055109199,0.2541517022,0.2657990738,0.1479720247,0.3320771993
735139158,0.0895724004,1.0000000000,0.0000000000,0.1081296321,0.0959767869,0.1055109199,0.3830079714,0.2728978371,0.2024843234,0.1416098681
309151364,0.0895724004,1.0000000000,0.0000000000,0.4669899521,0.0959767869,0.1055109199,0.2614248216,0.2275657482,0.2666904007,0.2443190296
761640821,0.0895724004,1.0000000000,0.0000000000,0.2286347492,0.0959767869,0.1055109199,0.3760686050,0.3364262523,0.1540242610,0.1334808817
701355845,0.0895724004,1.0000000000,0.0000000000,0.3155306182,0.0959767869,0.1055109199,0.3001969427,0.4068210237,0.1465530068,0.1464290267
896579848,0.0895724004,1.0000000000,0.0000000000,0.4523187978,0.0959767869,0.1055109199,0.2378613579,0.4232288293,0.1979411779,0.1409686349
200710410,0.0895724004,1.0000000000,0.0000000000,0.4599647565,0.0959767869,0.1055109199,0.2037606104,0.3550434964,0.1997851002,0.2414107930
173091662,0.0895724004,1.0000000000,0.0000000000,0.0533120471,0.0959767869,0.1055109199,0.3798807774,0.2096020627,0.2022719348,0.2082452251
749751312,0.0895724004,1.0000000000,0.0000000000,0.2909595263,0.0959767869,0.1055109199,0.2790091985,0.3177782902,0.1855533956,0.2176591157
978065150,0.0895724004,1.0000000000,0.0000000000,0.2503967113,0.0959767869,0.1055109199,0.2170067951,0.2270244423,0.1313710157,0.4245977470
937743685,0.0895724004,1.0000000000,0.0000000000,0.0951790223,0.0959767869,0.1055109199,0.3885523719,0.2897395941,0.1928006198,0.1289074142
864122017,0.0895724004,1.0000000000,0.0000000000,0.4043051280,0.0959767869,0.1055109199,0.2297870126,0.3453376857,0.1966405183,0.2282347835
41618448,0.0895724004,1.0000000000,0.0000000000,0.2393392221,0.0959767869,0.1055109199,0.3447479606,0.2151570617,0.2442439490,0.1958510287
