objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0950121248,0.0394362565,0.9708333333,0.0528690731,0.0000000000,0.0000000000,7349234.3047024664,11125193.1415061597,0.1631429869,0.1665051661,0.1591615846,0.2256611970,0.1731396120,0.0950121248,-11.2435374813,0.0000000000,True,True
