seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
504873867,0.0000000000,1.0000000000,0.0000000000,0.0205722788,0.0688369668,0.3746221898,0.5359685646
265469563,0.0000000000,1.0000000000,0.0000000000,0.1326449984,0.2964111541,0.0830905739,0.4878532735
655952036,0.0000000000,1.0000000000,0.0000000000,0.0043402259,0.0705733588,0.6907307396,0.2343556756
7825269,0.0000000000,1.0000000000,0.0000000000,0.3808105388,0.1968746114,0.2693767234,0.1529381265
899725840,0.0000000000,1.0000000000,0.0000000000,0.1662491713,0.3798868579,0.4046953787,0.0491685921
375330888,0.0000000000,1.0000000000,0.0000000000,0.1344410254,0.2287932845,0.5561249841,0.0806407060
6428962,0.0000000000,1.0000000000,0.0000000000,0.0286867460,0.2362869843,0.0247224219,0.7103038479
181958939,0.0000000000,1.0000000000,0.0000000000,0.5773440732,0.0135001477,0.0221228026,0.3870329765
856693460,0.0000000000,1.0000000000,0.0000000000,0.2437426559,0.2370725373,0.4103884961,0.1087963108
642062288,0.0000000000,1.0000000000,0.0000000000,0.0126032529,0.3623338942,0.3075528698,0.3175099831
739848838,0.0000000000,1.0000000000,0.0000000000,0.1554522419,0.0373394672,0.7398307459,0.0673775451
331463279,0.0000000000,1.0000000000,0.0000000000,0.2869871392,0.1438673644,0.3947406857,0.1744048107
645152381,0.0000000000,1.0000000000,0.0000000000,0.1484072416,0.1530437919,0.3843469899,0.3142019766
308577257,0.0000000000,1.0000000000,0.0000000000,0.0561041031,0.0670823112,0.0809284056,0.7958851801
407077242,0.0000000000,1.0000000000,0.0000000000,0.1715477911,0.5150279282,0.0900743145,0.2233499662
168004116,0.0000000000,1.0000000000,0.0000000000,0.1502767256,0.0000000012,0.4774117218,0.3723115515
624018428,0.0000000000,1.0000000000,0.0000000000,0.0335148968,0.5230596415,0.2404922855,0.2029331763
603480213,0.0000000000,1.0000000000,0.0000000000,0.2646318186,0.1622422126,0.4773465984,0.0957793705
948596886,0.0000000000,1.0000000000,0.0000000000,0.2392193624,0.3922905024,0.2189208950,0.1495692401
672134727,0.0000000000,1.0000000000,0.0000000000,0.3248499927,0.1982578627,0.0135794230,0.4633127216
266658821,0.0000000000,1.0000000000,0.0000000000,0.4240930890,0.0390373702,0.3780950811,0.1587744597
67771944,0.0000000000,1.0000000000,0.0000000000,0.3487455520,0.4132142231,0.1126703740,0.1253698509
281624102,0.0000000000,1.0000000000,0.0000000000,0.2916431377,0.5928959290,0.0469723566,0.0684885767
340497035,0.0000000000,1.0000000000,0.0000000000,0.0570737519,0.5969612313,0.3191117635,0.0268532533
941721893,0.0000000000,1.0000000000,0.0000000000,0.2859754482,0.0189011313,0.0369629302,0.6581604904
103056556,0.0000000000,1.0000000000,0.0000000000,0.0059078994,0.5603254610,0.0566800050,0.3770866346
514226855,0.0000000000,1.0000000000,0.0000000000,0.0478527895,0.0402667064,0.7032497998,0.2086307042
309688718,0.0000000000,1.0000000000,0.0000000000,0.0093601279,0.2814218461,0.2326321753,0.4765858507
332174439,0.0000000000,1.0000000000,0.0000000000,0.3677044235,0.1355675821,0.0858933269,0.4108346676
158418306,0.0000000000,1.0000000000,0.0000000000,0.5400324099,0.1612267882,0.0717296981,0.2270111038
