objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1143825344,0.0452649613,0.9750000000,0.0500000000,0.0000000000,0.0000000000,5299803.2608278524,11075916.5119711906,0.1809527272,0.1835099456,0.1781620135,0.2390619045,0.1878446616,0.1143825344,-7.4912287466,0.0000000295,True,True
