Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8906371343,1.0000000000,0.0237871924,1.0000000000,1.0788421765,1.0000000000,-0.0472200640,1.0000000000
C3,0.4309306125,2.0000000000,0.1865166782,2.0000000000,0.4791988109,2.0000000000,-0.2593835409,2.0000000000
C1,0.0850813226,3.0000000000,1.0000000000,3.0000000000,0.3606863388,3.0000000000,-0.4197278512,3.0000000000
