seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
465119199,0.0000000000,1.0000000000,0.0000000000,0.4998924510,0.1374043883,0.2287856706,0.1339174901
66218352,0.0000000000,1.0000000000,0.0000000000,0.0461805863,0.1395224254,0.3673930503,0.4469039380
975622197,0.0000000000,1.0000000000,0.0000000000,0.3303553533,0.1120061839,0.0077916763,0.5498467865
641528561,0.0000000000,1.0000000000,0.0000000000,0.4836401292,0.0851245186,0.0458603673,0.3853749849
799428438,0.0000000000,1.0000000000,0.0000000000,0.1820114589,0.1020708904,0.0748101244,0.6411075262
515508745,0.0000000000,1.0000000000,0.0000000000,0.1232409075,0.3221260365,0.0062422531,0.5483908029
596822366,0.0000000000,1.0000000000,0.0000000000,0.2407956938,0.0531407333,0.0180914832,0.6879720897
345173558,0.0000000000,1.0000000000,0.0000000000,0.3620882635,0.1790287417,0.4019873031,0.0568956917
129574800,0.0000000000,1.0000000000,0.0000000000,0.0511226395,0.3933030384,0.4987782373,0.0567960849
206343911,0.0000000000,1.0000000000,0.0000000000,0.5406729963,0.2627157947,0.0375824836,0.1590287254
766781803,0.0000000000,1.0000000000,0.0000000000,0.2741767229,0.1345079770,0.2923093419,0.2990059583
442725566,0.0000000000,1.0000000000,0.0000000000,0.5014728365,0.2246122354,0.1885298418,0.0853850863
826018802,0.0000000000,1.0000000000,0.0000000000,0.0831159506,0.1393858453,0.0622303789,0.7152678253
278041399,0.0000000000,1.0000000000,0.0000000000,0.0593440790,0.1510254674,0.7227207835,0.0669096702
720928367,0.0000000000,1.0000000000,0.0000000000,0.6343300059,0.0671641223,0.2922843034,0.0062215684
874957839,0.0000000000,1.0000000000,0.0000000000,0.4247219132,0.2192527434,0.0691521035,0.2868732398
829556652,0.0000000000,1.0000000000,0.0000000000,0.1019926942,0.7695328604,0.0823273148,0.0461471307
213157345,0.0000000000,1.0000000000,0.0000000000,0.8022223886,0.0126597346,0.0330177179,0.1521001589
367810853,0.0000000000,1.0000000000,0.0000000000,0.4371721073,0.0454704878,0.4664748805,0.0508825243
274245004,0.0000000000,1.0000000000,0.0000000000,0.0548215882,0.3162715250,0.3346188521,0.2942880347
799766508,0.0000000000,1.0000000000,0.0000000000,0.0539234746,0.4752016276,0.1975423971,0.2733325007
807181986,0.0000000000,1.0000000000,0.0000000000,0.1046285545,0.0985981946,0.1769319706,0.6198412803
442911839,0.0000000000,1.0000000000,0.0000000000,0.1553817753,0.1033300750,0.2178312122,0.5234569374
268365325,0.0000000000,1.0000000000,0.0000000000,0.0647523863,0.5153814763,0.0174969628,0.4023691746
64881533,0.0000000000,1.0000000000,0.0000000000,0.2948139651,0.4555275565,0.0440826408,0.2055758375
268062869,0.0000000000,1.0000000000,0.0000000000,0.0866523416,0.0336767800,0.4327665829,0.4469042956
150652175,0.0000000000,1.0000000000,0.0000000000,0.1645118094,0.1167695820,0.0201387498,0.6985798589
70881784,0.0000000000,1.0000000000,0.0000000000,0.3456244037,0.0157047086,0.3601570371,0.2785138506
782792392,0.0000000000,1.0000000000,0.0000000000,0.0705454443,0.0031995987,0.5939663860,0.3322885711
467208813,0.0000000000,1.0000000000,0.0000000000,0.1931031792,0.0021097514,0.2063785303,0.5984085391
