Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9501607687,1.0000000000,0.0000000000,1.0000000000,1.1496816325,1.0000000000,0.1748184343,1.0000000000
C3,0.3934271831,2.0000000000,0.4686889866,2.0000000000,0.3957536256,2.0000000000,-0.0303273701,2.0000000000
C1,0.0387735607,3.0000000000,1.0000000000,3.0000000000,0.3162680794,3.0000000000,-0.1650955402,3.0000000000
