seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
916011844,0.0659262671,1.0000000000,0.0000000000,2499723.4832808604,0.1476100100,0.1546376005,0.1385481506,0.1990870220,0.1674747509,0.0659262671,0.4629117491,0.3064593632,0.2084355323,0.0221933554
975155319,0.1840896191,1.0000000000,0.0000000000,0.5135347772,0.2457942810,0.2457934154,0.2457930256,0.3086225314,0.2457930372,0.1840896191,0.4629175370,0.0000000000,0.5286685374,0.0084139257
230213990,0.0548170902,1.0000000000,0.0000000000,6339324.3218203261,0.1156846521,0.1181767467,0.1183311341,0.1671647752,0.1134407579,0.0548170902,0.4629621499,0.1431468397,0.1302613413,0.2636296690
236455439,0.0174363689,0.8750000000,0.0000000000,29513423.8011306338,0.0991318456,0.1061594361,0.0900699862,0.1709082290,0.1189965864,0.0174363689,0.4629352165,0.2500783097,0.1678367895,0.1191496843
37412556,0.0406758824,0.8750000000,0.0000000000,12311651.1759138517,0.1043513734,0.1113789638,0.0990867319,0.1654042635,0.1242161142,0.0406758824,0.4628126609,0.1931158844,0.1087106287,0.2353608260
141262147,0.0802446496,1.0000000000,0.0000000000,1550579.2575656092,0.1587066877,0.1657342782,0.1496448283,0.1842723985,0.1785714286,0.0802446496,0.4629796729,0.2453784842,0.0000000000,0.2916418429
554852469,0.0880162259,1.0000000000,0.0000000000,0.3009488492,0.1497345049,0.1497336393,0.1497332495,0.2125627553,0.1582142062,0.0880162259,0.4629447711,0.1598190331,0.3365217510,0.0407144448
546803284,0.1164046438,1.0000000000,0.0000000000,0.3663738071,0.1748290209,0.1748281553,0.1748277655,0.2286966428,0.1785714286,0.1164046438,0.4628372054,0.1503444459,0.0000000000,0.3868183487
370922283,0.0802508725,0.8750000000,0.0000000000,23566198.9611109160,0.1587066877,0.1657342782,0.1496448283,0.2212781993,0.1785714286,0.0802508725,0.4629361315,0.3508173353,0.0000000000,0.1862465331
309955439,0.1163419738,1.0000000000,0.0000000000,0.4833935627,0.1835425284,0.1860346230,0.1861890104,0.2286596600,0.1748558851,0.1163419738,0.4628885798,0.0074310870,0.1429873244,0.3866930088
808251471,0.0931006855,1.0000000000,0.0000000000,13100791.3911421988,0.1587066877,0.1657342782,0.1496448283,0.2502478456,0.1858463798,0.0931006855,0.4629383262,0.4087544333,0.1283072405,0.0000000000
963211869,0.1391999786,1.0000000000,0.0000000000,0.3664114665,0.2033923947,0.2079270250,0.1916827979,0.2963440009,0.2319425351,0.1391999786,0.4629320507,0.5009530194,0.0361149299,0.0000000000
317138892,0.1003007793,1.0000000000,0.0000000000,10114757.5458522309,0.1645014588,0.1690360891,0.1527918619,0.2574530650,0.1930515991,0.1003007793,0.4629704341,0.4231327641,0.0738076754,0.0400891263
202738313,0.0668021981,1.0000000000,0.0000000000,0.2924321654,0.1484356416,0.1554632321,0.1393737822,0.1829619810,0.1683003825,0.0668021981,0.4628111503,0.2468599562,0.2697868014,0.0205420922
634831088,0.0748302867,1.0000000000,0.0000000000,0.2151685893,0.1365504689,0.1365496033,0.1365492135,0.1993787193,0.1365492250,0.0748302867,0.4629596452,0.1215890289,0.3101388047,0.1053125211
290917837,0.1915294716,0.8750000000,0.0000000000,0.7861902319,0.2500012439,0.2500003783,0.2499999885,0.3038688657,0.2500000000,0.1915294716,0.4629319956,0.0000000000,0.0000000000,0.5370680044
621859989,0.1275759927,1.0000000000,0.0000000000,0.3313367055,0.1892961749,0.1897501665,0.1899045539,0.2521244253,0.1892949310,0.1275759927,0.4629546841,0.0000000000,0.4156351780,0.1214101379
515057129,0.0926825827,0.8750000000,0.0000000000,13277593.4934050273,0.1568684542,0.1614030845,0.1451588574,0.2498200604,0.1854185946,0.0926825827,0.4629189615,0.4079182277,0.0207331225,0.1084296884
905532189,0.1025347389,1.0000000000,0.0000000000,9212761.9306764938,0.1667218814,0.1712565118,0.1550122846,0.2596734876,0.1952720218,0.1025347389,0.4629215036,0.4276225400,0.0674209238,0.0420350326
255965090,0.1568700719,1.0000000000,0.0000000000,0.4426615967,0.2185902541,0.2185893885,0.2185889987,0.2814185045,0.2185890102,0.1568700719,0.4629713137,0.0628219795,0.4742067067,0.0000000000
991382800,0.0440233150,0.8750000000,0.0000000000,10778509.1617731415,0.1056805156,0.1081726102,0.1083269976,0.1654532400,0.1126321375,0.0440233150,0.4629106140,0.1631551128,0.1318785821,0.2420556912
936043569,0.0691867758,0.8750000000,0.0000000000,24789537.3211059272,0.1333874553,0.1400420075,0.1239525576,0.2263390615,0.1619375957,0.0691867758,0.4629870798,0.3608881116,0.0513845414,0.1247402672
180701996,0.0770129500,0.8750000000,0.0000000000,20869542.8793948032,0.1587066877,0.1657342782,0.1496448283,0.2250029876,0.1785714286,0.0770129500,0.4629317386,0.3582713048,0.1787969566,0.0000000000
164607817,0.0802446496,0.8750000000,0.0000000000,22141466.2077140473,0.1587066877,0.1657342782,0.1496448283,0.2179594431,0.1785714286,0.0802446496,0.4629650377,0.3441509168,0.0000000000,0.1928840455
533156832,0.0897452435,0.8750000000,0.0000000000,14557248.9630444031,0.1539065738,0.1584412041,0.1421969770,0.2468581800,0.1824567141,0.0897452435,0.4628698790,0.4020435493,0.0738927845,0.0611937872
44910619,0.0380509186,0.8750000000,0.0000000000,11811511.1778296120,0.1139411431,0.1164332377,0.1165876251,0.1653809054,0.1071428571,0.0380509186,0.4627659448,0.1466338576,0.1851632165,0.2054369811
298797959,0.0687844233,0.8750000000,0.0000000000,19580305.1926705949,0.1504567638,0.1574843543,0.1413949044,0.2157666957,0.1703215047,0.0687844233,0.4628889441,0.3398415157,0.1807696924,0.0164998478
435097059,0.1814744495,1.0000000000,0.0000000000,0.7412712450,0.2399545127,0.2399536471,0.2399532573,0.2938221345,0.2399532688,0.1814744495,0.4629671400,0.0000000000,0.0200934624,0.5169393976
969373309,0.0802446496,1.0000000000,0.0000000000,4042174.1536824801,0.1587066877,0.1657342782,0.1496448283,0.1842723985,0.1785714286,0.0802446496,0.4629893331,0.2606361178,0.0000000000,0.2763745491
992375563,0.1034577450,1.0000000000,0.0000000000,8874639.4578052349,0.1676584245,0.1721930548,0.1559488277,0.2606100307,0.1962085648,0.1034577450,0.4629983582,0.4294187715,0.0200506922,0.0875321782
