seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
255396303,0.0000000000,1.0000000000,0.0000000000,0.0625885540,0.4677103720,0.3521356483,0.1175654257
553309215,0.0000000000,1.0000000000,0.0000000000,0.3870771955,0.3160630045,0.2744868768,0.0223729231
863011456,0.0000000000,1.0000000000,0.0000000000,0.1627814962,0.2863818555,0.0183713173,0.5324653310
643409639,0.0000000000,1.0000000000,0.0000000000,0.3843812599,0.2172508817,0.3950686504,0.0032992080
469899067,0.0000000000,1.0000000000,0.0000000000,0.2574092416,0.3895326215,0.1372697425,0.2157883943
167694822,0.0000000000,1.0000000000,0.0000000000,0.1009110184,0.3094454592,0.2217798269,0.3678636954
845147323,0.0000000000,1.0000000000,0.0000000000,0.3216200695,0.3115404508,0.1547165269,0.2121229528
398775623,0.0000000000,1.0000000000,0.0000000000,0.3480355113,0.2415473296,0.2965866463,0.1138305129
167763124,0.0000000000,1.0000000000,0.0000000000,0.2270019560,0.4501101672,0.2257929213,0.0970949556
328708358,0.0000000000,1.0000000000,0.0000000000,0.3213895757,0.3246716372,0.1355486378,0.2183901494
412332466,0.0000000000,1.0000000000,0.0000000000,0.0912664350,0.3202191101,0.1880210063,0.4004934486
322836655,0.0000000000,1.0000000000,0.0000000000,0.3765757737,0.1764671705,0.0041122600,0.4428447958
417732489,0.0000000000,1.0000000000,0.0000000000,0.0873587411,0.0713726956,0.4317963176,0.4094722456
933926565,0.0000000000,1.0000000000,0.0000000000,0.0673933253,0.3340639989,0.3122821872,0.2862604886
788843758,0.0000000000,1.0000000000,0.0000000000,0.1377228762,0.0244103141,0.4097955044,0.4280713053
647224989,0.0000000000,1.0000000000,0.0000000000,0.2031362720,0.0947937869,0.3701769499,0.3318929913
864721824,0.0000000000,1.0000000000,0.0000000000,0.8576742019,0.0133001141,0.0856460098,0.0433796743
126815053,0.0000000000,1.0000000000,0.0000000000,0.2604716493,0.0850483787,0.2212654946,0.4332144774
735139158,0.0000000000,1.0000000000,0.0000000000,0.3217325864,0.2992863694,0.2386768237,0.1403042205
309151364,0.0000000000,1.0000000000,0.0000000000,0.2511980528,0.2493771382,0.4828960527,0.0165287563
761640821,0.0000000000,1.0000000000,0.0000000000,0.3744698805,0.3523559272,0.0527579881,0.2204162043
701355845,0.0000000000,1.0000000000,0.0000000000,0.4193968158,0.2955705990,0.2182734759,0.0667591094
896579848,0.0000000000,1.0000000000,0.0000000000,0.3084524257,0.3409026157,0.0704070176,0.2802379410
200710410,0.0000000000,1.0000000000,0.0000000000,0.1567914870,0.2213117007,0.3300291116,0.2918677007
173091662,0.0000000000,1.0000000000,0.0000000000,0.4343099011,0.2484341296,0.1145210610,0.2027349083
749751312,0.0000000000,1.0000000000,0.0000000000,0.3964601277,0.0387708041,0.1232379008,0.4415311674
978065150,0.0000000000,1.0000000000,0.0000000000,0.3241268499,0.1714979010,0.2511157812,0.2532594678
937743685,0.0000000000,1.0000000000,0.0000000000,0.3035578123,0.1357417026,0.3586028963,0.2020975888
864122017,0.0000000000,1.0000000000,0.0000000000,0.2514180187,0.0224739183,0.3734600354,0.3526480276
41618448,0.0000000000,1.0000000000,0.0000000000,0.2174530384,0.1735834216,0.3870689403,0.2218945997
