seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
70838108,0.0000000000,1.0000000000,0.0000000000,0.2637784457,0.3342476522,0.2016881989,0.2002857032
614881258,0.0000000000,1.0000000000,0.0000000000,0.0025603873,0.1743302938,0.2926332566,0.5304760623
711184533,0.0000000000,1.0000000000,0.0000000000,0.3373041674,0.3634272307,0.0919263456,0.2073422563
961390894,0.0000000000,1.0000000000,0.0000000000,0.0614592244,0.3786555975,0.1165055701,0.4433796080
760370932,0.0000000000,1.0000000000,0.0000000000,0.3153944255,0.3065385082,0.3353683264,0.0426987399
550878047,0.0000000000,1.0000000000,0.0000000000,0.2127644887,0.4199095862,0.0299358840,0.3373900411
43293637,0.0000000000,1.0000000000,0.0000000000,0.1321755077,0.5252999137,0.1302376472,0.2122869314
219012527,0.0000000000,1.0000000000,0.0000000000,0.5799348994,0.1178199119,0.2606949400,0.0415502487
761784019,0.0000000000,1.0000000000,0.0000000000,0.0003792828,0.0200591693,0.4692819926,0.5102795553
541879842,0.0000000000,1.0000000000,0.0000000000,0.0681136492,0.0960318453,0.7965905771,0.0392639283
687128353,0.0000000000,1.0000000000,0.0000000000,0.4377208806,0.0537480595,0.2931746710,0.2153563888
244556980,0.0000000000,1.0000000000,0.0000000000,0.1348083699,0.1861478336,0.5791405898,0.0999032068
792503302,0.0000000000,1.0000000000,0.0000000000,0.2241619837,0.3801522592,0.0028788756,0.3928068814
972280403,0.0000000000,1.0000000000,0.0000000000,0.2350704823,0.2526048126,0.4579914117,0.0543332935
756362091,0.0000000000,1.0000000000,0.0000000000,0.2740253221,0.3278425112,0.3231525830,0.0749795837
684459606,0.0000000000,1.0000000000,0.0000000000,0.1740489018,0.0654376165,0.0167108450,0.7438026367
264497548,0.0000000000,1.0000000000,0.0000000000,0.3232004160,0.1340598537,0.0281856462,0.5145540840
798488346,0.0000000000,1.0000000000,0.0000000000,0.3502533350,0.1401273841,0.3835109569,0.1261083240
313640436,0.0000000000,1.0000000000,0.0000000000,0.4436815477,0.2418867158,0.2397191286,0.0747126079
846992355,0.0000000000,1.0000000000,0.0000000000,0.1459776764,0.0939039056,0.2003546747,0.5597637433
988342857,0.0000000000,1.0000000000,0.0000000000,0.3489272723,0.1566420952,0.1800865947,0.3143440378
857996642,0.0000000000,1.0000000000,0.0000000000,0.8407742769,0.0711654030,0.0233349628,0.0647253573
400557831,0.0000000000,1.0000000000,0.0000000000,0.4603596435,0.0338102171,0.0075839533,0.4982461861
904813572,0.0000000000,1.0000000000,0.0000000000,0.0825842965,0.0079407015,0.7416703212,0.1678046808
441312095,0.0000000000,1.0000000000,0.0000000000,0.3386113492,0.5634153369,0.0533746959,0.0445986180
821949312,0.0000000000,1.0000000000,0.0000000000,0.3165099036,0.0748175554,0.2194248938,0.3892476472
920598729,0.0000000000,1.0000000000,0.0000000000,0.5055658488,0.2135406420,0.2197510100,0.0611424992
383971763,0.0000000000,1.0000000000,0.0000000000,0.5331480956,0.0073829934,0.4153251338,0.0441437772
790066378,0.0000000000,1.0000000000,0.0000000000,0.1729536239,0.0319033158,0.7275709215,0.0675721388
983264124,0.0000000000,1.0000000000,0.0000000000,0.1409061598,0.2481555148,0.3391248838,0.2718134416
