fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8148960819,1.0000000000,0.1937584848,2.0000000000,1.0676046238,1.0000000000,-0.1072748130,1.0000000000
0.4762692485,2.0000000000,0.1362143969,1.0000000000,0.5423242417,2.0000000000,-0.2949934987,2.0000000000
0.1440057928,3.0000000000,1.0000000000,3.0000000000,0.4101303257,3.0000000000,-0.4474795165,3.0000000000
