fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9404176016,1.0000000000,0.0000000000,1.0000000000,1.1329193210,1.0000000000,0.1267876869,1.0000000000
0.3995659576,2.0000000000,0.4438608321,2.0000000000,0.4112125848,2.0000000000,-0.0848879212,2.0000000000
0.0463534786,3.0000000000,1.0000000000,3.0000000000,0.3228404533,3.0000000000,-0.2274910033,3.0000000000
