fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8500337013,1.0000000000,0.3805083583,2.0000000000,1.0572250440,1.0000000000,-0.1253793437,1.0000000000
0.4536866322,2.0000000000,0.1364740171,1.0000000000,0.5143861166,2.0000000000,-0.3277271211,2.0000000000
0.1166696845,3.0000000000,1.0000000000,3.0000000000,0.3829125650,3.0000000000,-0.4930039429,3.0000000000
